"","iso_code","location","region","sub_region","date","new_cases","total_cases","MA_new_cases","MA_total_cases","date_import","MSM_pop","pop2022","cum_icni_prop"
"2653","CUW","Curaçao","Americas","Latin America and the Caribbean",2022-05-12,0,0,0,0,2022-08-09,3029.62765740541,191.163,0
"2654","CYP","Cyprus","Asia","Western Asia",2022-05-12,0,0,0,0,2022-07-26,12765.1776,1251.488,0
"2655","CZE","Czechia","Europe","Eastern Europe",2022-05-12,0,2,0.142857142857143,0.5,2022-05-09,111094.883774052,10493.986,4.5006573031474e-06
"2656","DEU","Germany","Europe","Western Europe",2022-05-12,0,5,0.357142857142857,2,2022-05-02,750000,83369.843,2.66666666666667e-06
"2657","DNK","Denmark","Europe","Northern Europe",2022-05-12,0,0,0,0,2022-05-16,50000,5882.261,0
"2658","DOM","Dominican Republic","Americas","Latin America and the Caribbean",2022-05-12,0,0,0,0,2022-06-27,142000,11228.821,0
"2659","ECU","Ecuador","Americas","Latin America and the Caribbean",2022-05-12,0,0,0,0,2022-06-04,89400,18001,0
"2660","EGY","Egypt","Africa","Northern Africa",2022-05-12,0,0,0,0,2022-08-30,64300,110990.103,0
"2661","ESP","Spain","Europe","Southern Europe",2022-05-12,10,48,3.28571428571429,16.1428571428571,2022-04-26,890200,47558.63,1.81339666848541e-05
"2662","EST","Estonia","Europe","Northern Europe",2022-05-12,0,0,0,0,2022-06-16,9000,1326.062,0
"2663","FIN","Finland","Europe","Northern Europe",2022-05-12,0,0,0,0,2022-05-15,58159.5605503088,5540.745,0
"2664","FRA","France","Europe","Western Europe",2022-05-12,1,6,0.428571428571429,1.35714285714286,2022-05-07,330000,64626.628,4.11255411255411e-06
"2665","GBR","The United Kingdom","Europe","Northern Europe",2022-05-12,8,72,4.71428571428571,35.4285714285714,2022-04-17,708621.322760554,67508.936,4.99964794885842e-05
"2666","GEO","Georgia","Asia","Western Asia",2022-05-12,0,0,0,0,2022-05-29,18500,3744.385,0
"2667","GHA","Ghana","Africa","Sub-Saharan Africa",2022-05-12,0,0,0,0,2022-05-31,54800,33475.87,0
"2668","GLP","Guadeloupe","Americas","Latin America and the Caribbean",2022-05-12,0,0,0,0,2022-07-17,13336.8424,395.752,0
"2669","GRC","Greece","Europe","Southern Europe",2022-05-12,0,0,0,0,2022-06-02,94000,10384.971,0
"2670","GTM","Guatemala","Americas","Latin America and the Caribbean",2022-05-12,0,0,0,0,2022-07-16,116500,17843.908,0
"2671","GUM","Guam","Oceania","Micronesia",2022-05-12,0,0,0,0,2022-09-03,2799.9162,171.774,0
"2672","GUY","Guyana","Americas","Latin America and the Caribbean",2022-05-12,0,0,0,0,2022-08-15,3300,808.726,0
"2673","HKG","Hong Kong","Asia","Eastern Asia",2022-05-12,0,0,0,0,2022-08-30,122068.4995,7488.865,0
"2674","HND","Honduras","Americas","Latin America and the Caribbean",2022-05-12,0,0,0,0,2022-07-26,40900,10432.86,0
"2675","HRV","Croatia","Europe","Southern Europe",2022-05-12,0,0,0,0,2022-06-19,29500,4030.358,0
"2676","HUN","Hungary","Europe","Eastern Europe",2022-05-12,0,0,0,0,2022-05-26,210310.1988,9967.308,0
"2677","IDN","Indonesia","Asia","South-eastern Asia",2022-05-12,0,0,0,0,2022-08-11,754300,275501.339,0
"2678","IRL","Ireland","Europe","Northern Europe",2022-05-12,0,0,0,0,2022-05-16,86500,5023.109,0
"2679","IRN","Iran","Asia","Southern Asia",2022-05-12,0,0,0,0,2022-08-08,313924.554014187,88550.57,0
"2680","ISL","Iceland","Europe","Northern Europe",2022-05-12,0,0,0,0,2022-06-05,3914.21044817071,372.899,0
"2681","ISR","Israel","Asia","Western Asia",2022-05-12,0,0,0,0,2022-05-16,92190.7518,9038.309,0
"2682","ITA","Italy","Europe","Southern Europe",2022-05-12,0,1,0.0714285714285714,0.285714285714286,2022-05-09,426434.30034556,59037.474,6.70007749101697e-07
"2683","JAM","Jamaica","Americas","Latin America and the Caribbean",2022-05-12,0,0,0,0,2022-07-03,42400,2827.377,0
"2684","JOR","Jordan","Asia","Western Asia",2022-05-12,0,0,0,0,2022-08-31,115115.8638,11285.869,0
"2685","JPN","Japan","Asia","Eastern Asia",2022-05-12,0,0,0,0,2022-07-15,7e+05,123951.692,0
"2686","KOR","Republic of Korea","Asia","Eastern Asia",2022-05-12,0,0,0,0,2022-06-19,520231.319373243,51815.81,0
"2687","LBN","Lebanon","Asia","Western Asia",2022-05-12,0,0,0,0,2022-06-06,16500,5489.739,0
"2688","LBR","Liberia","Africa","Sub-Saharan Africa",2022-05-12,0,0,0,0,2022-07-15,74600,5302.681,0
"2689","LTU","Lithuania","Europe","Northern Europe",2022-05-12,0,0,0,0,2022-07-26,28866.5134903663,2750.055,0
"2690","LUX","Luxembourg","Europe","Western Europe",2022-05-12,0,0,0,0,2022-06-05,5885.0710259828,647.599,0
"2691","LVA","Latvia","Europe","Northern Europe",2022-05-12,0,0,0,0,2022-05-24,19425.7358698135,1850.651,0
"2692","MAF","Saint Martin","Americas","Latin America and the Caribbean",2022-05-12,0,0,0,0,2022-07-22,503.836479112461,31.791,0
"2693","MAR","Morocco","Africa","Northern Africa",2022-05-12,0,0,0,0,2022-05-26,42000,37457.971,0
"2694","MDA","Republic of Moldova","Europe","Eastern Europe",2022-05-12,0,0,0,0,2022-08-06,14600,3272.996,0
"2695","MEX","Mexico","Americas","Latin America and the Caribbean",2022-05-12,0,0,0,0,2022-05-20,1200000,127504.125,0
"2696","MLT","Malta","Europe","Southern Europe",2022-05-12,0,0,0,0,2022-05-15,3851.9846274941,533.286,0
"2697","MNE","Montenegro","Europe","Southern Europe",2022-05-12,0,0,0,0,2022-07-24,4529.48366200923,627.082,0
"2698","MTQ","Martinique","Americas","Latin America and the Caribbean",2022-05-12,0,0,0,0,2022-07-07,12384.9859,367.507,0
"2699","NCL","New Caledonia","Oceania","Melanesia",2022-05-12,0,0,0,0,2022-07-04,4726.185,289.95,0
"2700","NGA","Nigeria","Africa","Sub-Saharan Africa",2022-05-12,0,18,0.214285714285714,16.6428571428571,2022-01-06,240000,218541.212,6.93452380952381e-05
"2701","NLD","Netherlands","Europe","Western Europe",2022-05-12,1,5,0.285714285714286,3.64285714285714,2022-04-27,230000,17564.014,1.58385093167702e-05
"2702","NOR","Norway","Europe","Northern Europe",2022-05-12,0,0,0,0,2022-05-23,57042.4383237622,5434.319,0
"2703","NZL","New Zealand","Oceania","Australia and New Zealand",2022-05-12,0,0,0,0,2022-07-04,37500,5185.288,0
"2704","PAN","Panama","Americas","Latin America and the Caribbean",2022-05-12,0,0,0,0,2022-06-28,29600,4408.581,0
"2705","PER","Peru","Americas","Latin America and the Caribbean",2022-05-12,0,0,0,0,2022-06-15,260000,34049.588,0
"2706","PHL","Philippines","Asia","South-eastern Asia",2022-05-12,0,0,0,0,2022-07-12,678100,115559.009,0
"2707","POL","Poland","Europe","Eastern Europe",2022-05-12,0,0,0,0,2022-05-16,840985.7595,39857.145,0
"2708","PRI","Puerto Rico","Americas","Latin America and the Caribbean",2022-05-12,0,0,0,0,2022-06-21,109606.1159,3252.407,0
"2709","PRT","Portugal","Europe","Southern Europe",2022-05-12,6,34,2.35714285714286,12.5,2022-04-22,74187.6105711891,10270.865,0.000168491745505204
"2710","PRY","Paraguay","Americas","Latin America and the Caribbean",2022-05-12,0,0,0,0,2022-08-17,27700,6780.744,0
"2711","QAT","Qatar","Asia","Western Asia",2022-05-12,0,0,0,0,2022-07-09,27490.2444,2695.122,0
"2712","ROU","Romania","Europe","Eastern Europe",2022-05-12,0,0,0,0,2022-06-02,10500,19659.267,0
"2713","SAU","Saudi Arabia","Asia","Western Asia",2022-05-12,0,0,0,0,2022-07-03,371369.964,36408.82,0
"2714","SDN","Sudan","Africa","Northern Africa",2022-05-12,0,0,0,0,2022-07-09,132000,46874.204,0
"2715","SGP","Singapore","Asia","South-eastern Asia",2022-05-12,0,0,0,0,2022-06-14,97403.7307,5975.689,0
"2716","SLV","El Salvador","Americas","Latin America and the Caribbean",2022-05-12,0,0,0,0,2022-08-22,54100,6336.392,0
"2717","SMR","San Marino","Europe","Southern Europe",2022-05-12,0,0,0,0,2022-09-15,243.129957586457,33.66,0
"2718","SRB","Serbia","Europe","Southern Europe",2022-05-12,0,0,0,0,2022-06-03,40000,7221.365,0
"2719","SVK","Slovakia","Europe","Eastern Europe",2022-05-12,0,0,0,0,2022-06-23,119076.8583,5643.453,0
"2720","SVN","Slovenia","Europe","Southern Europe",2022-05-12,0,0,0,0,2022-05-18,15311.8711173472,2119.844,0
"2721","SWE","Sweden","Europe","Northern Europe",2022-05-12,1,2,0.142857142857143,0.642857142857143,2022-05-05,1e+05,10549.347,6.42857142857143e-06
"2722","THA","Thailand","Asia","South-eastern Asia",2022-05-12,0,0,0,0,2022-07-09,527900,71697.03,0
"2723","TUR","Türkiye","Asia","Western Asia",2022-05-12,0,0,0,0,2022-06-25,870480.6582,85341.241,0
"2724","TWN","Taiwan, Province of China","Asia","Eastern Asia",2022-05-12,0,0,0,0,2022-06-20,239889.946426095,23893.394,0
"2725","UKR","Ukraine","Europe","Eastern Europe",2022-05-12,0,0,0,0,2022-08-26,179400,39701.739,0
"2726","URY","Uruguay","Americas","Latin America and the Caribbean",2022-05-12,0,0,0,0,2022-07-20,28600,3422.794,0
"2727","USA","United States of America","Americas","Northern America",2022-05-12,2,9,0.642857142857143,4.07142857142857,2022-04-29,4500000,338289.857,9.04761904761905e-07
"2728","VEN","Venezuela (Bolivarian Republic of)","Americas","Latin America and the Caribbean",2022-05-12,0,0,0,0,2022-05-28,210800,28301.696,0
"2729","VNM","Viet Nam","Asia","South-eastern Asia",2022-05-12,0,0,0,0,2022-09-18,256000,98186.856,0
"2730","ZAF","South Africa","Africa","Sub-Saharan Africa",2022-05-12,0,0,0,0,2022-06-14,309700,59893.885,0
"2731","ABW","Aruba","Americas","Latin America and the Caribbean",2022-05-13,0,0,0,0,2022-08-09,3587.1965,106.445,0
"2732","AND","Andorra","Europe","Southern Europe",2022-05-13,0,0,0,0,2022-06-20,576.577710468845,79.824,0
"2733","ARE","United Arab Emirates","Asia","Western Asia",2022-05-13,0,1,0.0714285714285714,0.142857142857143,2022-05-12,96299.5158,9441.129,1.48346688631162e-06
"2734","ARG","Argentina","Americas","Latin America and the Caribbean",2022-05-13,0,1,0.0714285714285714,0.785714285714286,2022-05-03,205600,45510.318,3.82156753752085e-06
"2735","AUS","Australia","Oceania","Australia and New Zealand",2022-05-13,0,2,0.142857142857143,0.857142857142857,2022-05-08,263500,26177.413,3.25291406885335e-06
"2736","AUT","Austria","Europe","Western Europe",2022-05-13,0,0,0,0,2022-05-14,81238.97811776,8939.617,0
"2737","BEL","Belgium","Europe","Western Europe",2022-05-13,0,2,0.142857142857143,0.5,2022-05-10,105923.535897807,11655.93,4.72038622731016e-06
"2738","BEN","Benin","Africa","Sub-Saharan Africa",2022-05-13,0,0,0,0,2022-06-06,5800,13352.864,0
"2739","BGR","Bulgaria","Europe","Eastern Europe",2022-05-13,0,0,0,0,2022-06-10,57800,6781.953,0
"2740","BHR","Bahrain","Asia","Western Asia",2022-05-13,0,0,0,0,2022-09-08,15016.7766,1472.233,0
"2741","BHS","Bahamas","Americas","Latin America and the Caribbean",2022-05-13,0,0,0,0,2022-06-16,2800,409.984,0
"2742","BIH","Bosnia and Herzegovina","Europe","Southern Europe",2022-05-13,0,0,0,0,2022-07-02,6900,3233.526,0
"2743","BMU","Bermuda","Americas","Northern America",2022-05-13,0,0,0,0,2022-07-16,718.819322375309,64.184,0
"2744","BOL","Bolivia","Americas","Latin America and the Caribbean",2022-05-13,0,0,0,0,2022-07-24,35500,12224.11,0
"2745","BRA","Brazil","Americas","Latin America and the Caribbean",2022-05-13,1,1,0.0714285714285714,0.0714285714285714,2022-05-13,2e+06,215313.498,3.57142857142857e-08
"2746","BRB","Barbados","Americas","Latin America and the Caribbean",2022-05-13,0,0,0,0,2022-07-04,2600,281.635,0
"2747","CAF","Central African Republic","Africa","Sub-Saharan Africa",2022-05-13,0,2,0,2,2022-02-08,3000,5579.144,0.000666666666666667
"2748","CAN","Canada","Americas","Northern America",2022-05-13,4,28,1.78571428571429,13.6428571428571,2022-04-28,349800,38454.327,3.90018786245201e-05
"2749","CHE","Switzerland","Europe","Western Europe",2022-05-13,0,1,0.0714285714285714,0.214285714285714,2022-05-11,80000,8740.472,2.67857142857143e-06
"2750","CHL","Chile","Americas","Latin America and the Caribbean",2022-05-13,0,0,0,0,2022-06-02,122600,19603.733,0
"2751","CHN","China","Asia","Eastern Asia",2022-05-13,0,0,0,0,2022-09-09,23241963.5931,1425887.337,0
"2752","CMR","Cameroon","Africa","Sub-Saharan Africa",2022-05-13,0,3,0,3,2022-02-09,7000,27914.536,0.000428571428571429
"2753","COD","Democratic Republic of the Congo","Africa","Sub-Saharan Africa",2022-05-13,0,66,0.5,63.1428571428571,2021-12-27,194900,99010.212,0.000323975665176281
"2754","COG","Republic of Congo","Africa","Sub-Saharan Africa",2022-05-13,0,2,0,2,2022-04-04,1300,5970.424,0.00153846153846154
"2755","COL","Colombia","Americas","Latin America and the Caribbean",2022-05-13,0,0,0,0,2022-05-30,356700,51874.024,0
"2756","CRI","Costa Rica","Americas","Latin America and the Caribbean",2022-05-13,0,0,0,0,2022-07-13,10100,5180.829,0
"2757","CUB","Cuba","Americas","Latin America and the Caribbean",2022-05-13,0,0,0,0,2022-08-17,279200,11212.191,0
"2758","CUW","Curaçao","Americas","Latin America and the Caribbean",2022-05-13,0,0,0,0,2022-08-09,3029.62765740541,191.163,0
"2759","CYP","Cyprus","Asia","Western Asia",2022-05-13,0,0,0,0,2022-07-26,12765.1776,1251.488,0
"2760","CZE","Czechia","Europe","Eastern Europe",2022-05-13,0,2,0.142857142857143,0.642857142857143,2022-05-09,111094.883774052,10493.986,5.78655938976094e-06
"2761","DEU","Germany","Europe","Western Europe",2022-05-13,4,9,0.642857142857143,2.64285714285714,2022-05-02,750000,83369.843,3.52380952380952e-06
"2762","DNK","Denmark","Europe","Northern Europe",2022-05-13,0,0,0,0,2022-05-16,50000,5882.261,0
"2763","DOM","Dominican Republic","Americas","Latin America and the Caribbean",2022-05-13,0,0,0,0,2022-06-27,142000,11228.821,0
"2764","ECU","Ecuador","Americas","Latin America and the Caribbean",2022-05-13,0,0,0,0,2022-06-04,89400,18001,0
"2765","EGY","Egypt","Africa","Northern Africa",2022-05-13,0,0,0,0,2022-08-30,64300,110990.103,0
"2766","ESP","Spain","Europe","Southern Europe",2022-05-13,7,55,3.78571428571429,19.9285714285714,2022-04-26,890200,47558.63,2.23866225888243e-05
"2767","EST","Estonia","Europe","Northern Europe",2022-05-13,0,0,0,0,2022-06-16,9000,1326.062,0
"2768","FIN","Finland","Europe","Northern Europe",2022-05-13,0,0,0,0,2022-05-15,58159.5605503088,5540.745,0
"2769","FRA","France","Europe","Western Europe",2022-05-13,1,7,0.5,1.85714285714286,2022-05-07,330000,64626.628,5.62770562770563e-06
"2770","GBR","The United Kingdom","Europe","Northern Europe",2022-05-13,10,82,5.21428571428571,40.6428571428571,2022-04-17,708621.322760554,67508.936,5.73548323165411e-05
"2771","GEO","Georgia","Asia","Western Asia",2022-05-13,0,0,0,0,2022-05-29,18500,3744.385,0
"2772","GHA","Ghana","Africa","Sub-Saharan Africa",2022-05-13,0,0,0,0,2022-05-31,54800,33475.87,0
"2773","GLP","Guadeloupe","Americas","Latin America and the Caribbean",2022-05-13,0,0,0,0,2022-07-17,13336.8424,395.752,0
"2774","GRC","Greece","Europe","Southern Europe",2022-05-13,0,0,0,0,2022-06-02,94000,10384.971,0
"2775","GTM","Guatemala","Americas","Latin America and the Caribbean",2022-05-13,0,0,0,0,2022-07-16,116500,17843.908,0
"2776","GUM","Guam","Oceania","Micronesia",2022-05-13,0,0,0,0,2022-09-03,2799.9162,171.774,0
"2777","GUY","Guyana","Americas","Latin America and the Caribbean",2022-05-13,0,0,0,0,2022-08-15,3300,808.726,0
"2778","HKG","Hong Kong","Asia","Eastern Asia",2022-05-13,0,0,0,0,2022-08-30,122068.4995,7488.865,0
"2779","HND","Honduras","Americas","Latin America and the Caribbean",2022-05-13,0,0,0,0,2022-07-26,40900,10432.86,0
"2780","HRV","Croatia","Europe","Southern Europe",2022-05-13,0,0,0,0,2022-06-19,29500,4030.358,0
"2781","HUN","Hungary","Europe","Eastern Europe",2022-05-13,0,0,0,0,2022-05-26,210310.1988,9967.308,0
"2782","IDN","Indonesia","Asia","South-eastern Asia",2022-05-13,0,0,0,0,2022-08-11,754300,275501.339,0
"2783","IRL","Ireland","Europe","Northern Europe",2022-05-13,0,0,0,0,2022-05-16,86500,5023.109,0
"2784","IRN","Iran","Asia","Southern Asia",2022-05-13,0,0,0,0,2022-08-08,313924.554014187,88550.57,0
"2785","ISL","Iceland","Europe","Northern Europe",2022-05-13,0,0,0,0,2022-06-05,3914.21044817071,372.899,0
"2786","ISR","Israel","Asia","Western Asia",2022-05-13,0,0,0,0,2022-05-16,92190.7518,9038.309,0
"2787","ITA","Italy","Europe","Southern Europe",2022-05-13,1,2,0.142857142857143,0.428571428571429,2022-05-09,426434.30034556,59037.474,1.00501162365255e-06
"2788","JAM","Jamaica","Americas","Latin America and the Caribbean",2022-05-13,0,0,0,0,2022-07-03,42400,2827.377,0
"2789","JOR","Jordan","Asia","Western Asia",2022-05-13,0,0,0,0,2022-08-31,115115.8638,11285.869,0
"2790","JPN","Japan","Asia","Eastern Asia",2022-05-13,0,0,0,0,2022-07-15,7e+05,123951.692,0
"2791","KOR","Republic of Korea","Asia","Eastern Asia",2022-05-13,0,0,0,0,2022-06-19,520231.319373243,51815.81,0
"2792","LBN","Lebanon","Asia","Western Asia",2022-05-13,0,0,0,0,2022-06-06,16500,5489.739,0
"2793","LBR","Liberia","Africa","Sub-Saharan Africa",2022-05-13,0,0,0,0,2022-07-15,74600,5302.681,0
"2794","LTU","Lithuania","Europe","Northern Europe",2022-05-13,0,0,0,0,2022-07-26,28866.5134903663,2750.055,0
"2795","LUX","Luxembourg","Europe","Western Europe",2022-05-13,0,0,0,0,2022-06-05,5885.0710259828,647.599,0
"2796","LVA","Latvia","Europe","Northern Europe",2022-05-13,0,0,0,0,2022-05-24,19425.7358698135,1850.651,0
"2797","MAF","Saint Martin","Americas","Latin America and the Caribbean",2022-05-13,0,0,0,0,2022-07-22,503.836479112461,31.791,0
"2798","MAR","Morocco","Africa","Northern Africa",2022-05-13,0,0,0,0,2022-05-26,42000,37457.971,0
"2799","MDA","Republic of Moldova","Europe","Eastern Europe",2022-05-13,0,0,0,0,2022-08-06,14600,3272.996,0
"2800","MEX","Mexico","Americas","Latin America and the Caribbean",2022-05-13,0,0,0,0,2022-05-20,1200000,127504.125,0
"2801","MLT","Malta","Europe","Southern Europe",2022-05-13,0,0,0,0,2022-05-15,3851.9846274941,533.286,0
"2802","MNE","Montenegro","Europe","Southern Europe",2022-05-13,0,0,0,0,2022-07-24,4529.48366200923,627.082,0
"2803","MTQ","Martinique","Americas","Latin America and the Caribbean",2022-05-13,0,0,0,0,2022-07-07,12384.9859,367.507,0
"2804","NCL","New Caledonia","Oceania","Melanesia",2022-05-13,0,0,0,0,2022-07-04,4726.185,289.95,0
"2805","NGA","Nigeria","Africa","Sub-Saharan Africa",2022-05-13,0,18,0.214285714285714,16.8571428571429,2022-01-06,240000,218541.212,7.02380952380952e-05
"2806","NLD","Netherlands","Europe","Western Europe",2022-05-13,0,5,0.285714285714286,3.92857142857143,2022-04-27,230000,17564.014,1.70807453416149e-05
"2807","NOR","Norway","Europe","Northern Europe",2022-05-13,0,0,0,0,2022-05-23,57042.4383237622,5434.319,0
"2808","NZL","New Zealand","Oceania","Australia and New Zealand",2022-05-13,0,0,0,0,2022-07-04,37500,5185.288,0
"2809","PAN","Panama","Americas","Latin America and the Caribbean",2022-05-13,0,0,0,0,2022-06-28,29600,4408.581,0
"2810","PER","Peru","Americas","Latin America and the Caribbean",2022-05-13,0,0,0,0,2022-06-15,260000,34049.588,0
"2811","PHL","Philippines","Asia","South-eastern Asia",2022-05-13,0,0,0,0,2022-07-12,678100,115559.009,0
"2812","POL","Poland","Europe","Eastern Europe",2022-05-13,0,0,0,0,2022-05-16,840985.7595,39857.145,0
"2813","PRI","Puerto Rico","Americas","Latin America and the Caribbean",2022-05-13,0,0,0,0,2022-06-21,109606.1159,3252.407,0
"2814","PRT","Portugal","Europe","Southern Europe",2022-05-13,1,35,2.28571428571429,14.7857142857143,2022-04-22,74187.6105711891,10270.865,0.000199301664683299
"2815","PRY","Paraguay","Americas","Latin America and the Caribbean",2022-05-13,0,0,0,0,2022-08-17,27700,6780.744,0
"2816","QAT","Qatar","Asia","Western Asia",2022-05-13,0,0,0,0,2022-07-09,27490.2444,2695.122,0
"2817","ROU","Romania","Europe","Eastern Europe",2022-05-13,0,0,0,0,2022-06-02,10500,19659.267,0
"2818","SAU","Saudi Arabia","Asia","Western Asia",2022-05-13,0,0,0,0,2022-07-03,371369.964,36408.82,0
"2819","SDN","Sudan","Africa","Northern Africa",2022-05-13,0,0,0,0,2022-07-09,132000,46874.204,0
"2820","SGP","Singapore","Asia","South-eastern Asia",2022-05-13,0,0,0,0,2022-06-14,97403.7307,5975.689,0
"2821","SLV","El Salvador","Americas","Latin America and the Caribbean",2022-05-13,0,0,0,0,2022-08-22,54100,6336.392,0
"2822","SMR","San Marino","Europe","Southern Europe",2022-05-13,0,0,0,0,2022-09-15,243.129957586457,33.66,0
"2823","SRB","Serbia","Europe","Southern Europe",2022-05-13,0,0,0,0,2022-06-03,40000,7221.365,0
"2824","SVK","Slovakia","Europe","Eastern Europe",2022-05-13,0,0,0,0,2022-06-23,119076.8583,5643.453,0
"2825","SVN","Slovenia","Europe","Southern Europe",2022-05-13,0,0,0,0,2022-05-18,15311.8711173472,2119.844,0
"2826","SWE","Sweden","Europe","Northern Europe",2022-05-13,0,2,0.142857142857143,0.785714285714286,2022-05-05,1e+05,10549.347,7.85714285714286e-06
"2827","THA","Thailand","Asia","South-eastern Asia",2022-05-13,0,0,0,0,2022-07-09,527900,71697.03,0
"2828","TUR","Türkiye","Asia","Western Asia",2022-05-13,0,0,0,0,2022-06-25,870480.6582,85341.241,0
"2829","TWN","Taiwan, Province of China","Asia","Eastern Asia",2022-05-13,0,0,0,0,2022-06-20,239889.946426095,23893.394,0
"2830","UKR","Ukraine","Europe","Eastern Europe",2022-05-13,0,0,0,0,2022-08-26,179400,39701.739,0
"2831","URY","Uruguay","Americas","Latin America and the Caribbean",2022-05-13,0,0,0,0,2022-07-20,28600,3422.794,0
"2832","USA","United States of America","Americas","Northern America",2022-05-13,0,9,0.571428571428571,4.64285714285714,2022-04-29,4500000,338289.857,1.03174603174603e-06
"2833","VEN","Venezuela (Bolivarian Republic of)","Americas","Latin America and the Caribbean",2022-05-13,0,0,0,0,2022-05-28,210800,28301.696,0
"2834","VNM","Viet Nam","Asia","South-eastern Asia",2022-05-13,0,0,0,0,2022-09-18,256000,98186.856,0
"2835","ZAF","South Africa","Africa","Sub-Saharan Africa",2022-05-13,0,0,0,0,2022-06-14,309700,59893.885,0
"2836","ABW","Aruba","Americas","Latin America and the Caribbean",2022-05-14,0,0,0,0,2022-08-09,3587.1965,106.445,0
"2837","AND","Andorra","Europe","Southern Europe",2022-05-14,0,0,0,0,2022-06-20,576.577710468845,79.824,0
"2838","ARE","United Arab Emirates","Asia","Western Asia",2022-05-14,1,2,0.142857142857143,0.285714285714286,2022-05-12,96299.5158,9441.129,2.96693377262324e-06
"2839","ARG","Argentina","Americas","Latin America and the Caribbean",2022-05-14,0,1,0.0714285714285714,0.857142857142857,2022-05-03,205600,45510.318,4.16898276820456e-06
"2840","AUS","Australia","Oceania","Australia and New Zealand",2022-05-14,0,2,0.142857142857143,1,2022-05-08,263500,26177.413,3.79506641366224e-06
"2841","AUT","Austria","Europe","Western Europe",2022-05-14,1,1,0.0714285714285714,0.0714285714285714,2022-05-14,81238.97811776,8939.617,8.79240151507471e-07
"2842","BEL","Belgium","Europe","Western Europe",2022-05-14,0,2,0.142857142857143,0.642857142857143,2022-05-10,105923.535897807,11655.93,6.06906800654164e-06
"2843","BEN","Benin","Africa","Sub-Saharan Africa",2022-05-14,0,0,0,0,2022-06-06,5800,13352.864,0
"2844","BGR","Bulgaria","Europe","Eastern Europe",2022-05-14,0,0,0,0,2022-06-10,57800,6781.953,0
"2845","BHR","Bahrain","Asia","Western Asia",2022-05-14,0,0,0,0,2022-09-08,15016.7766,1472.233,0
"2846","BHS","Bahamas","Americas","Latin America and the Caribbean",2022-05-14,0,0,0,0,2022-06-16,2800,409.984,0
"2847","BIH","Bosnia and Herzegovina","Europe","Southern Europe",2022-05-14,0,0,0,0,2022-07-02,6900,3233.526,0
"2848","BMU","Bermuda","Americas","Northern America",2022-05-14,0,0,0,0,2022-07-16,718.819322375309,64.184,0
"2849","BOL","Bolivia","Americas","Latin America and the Caribbean",2022-05-14,0,0,0,0,2022-07-24,35500,12224.11,0
"2850","BRA","Brazil","Americas","Latin America and the Caribbean",2022-05-14,0,1,0.0714285714285714,0.142857142857143,2022-05-13,2e+06,215313.498,7.14285714285714e-08
"2851","BRB","Barbados","Americas","Latin America and the Caribbean",2022-05-14,0,0,0,0,2022-07-04,2600,281.635,0
"2852","CAF","Central African Republic","Africa","Sub-Saharan Africa",2022-05-14,0,2,0,2,2022-02-08,3000,5579.144,0.000666666666666667
"2853","CAN","Canada","Americas","Northern America",2022-05-14,3,31,2,15.6428571428571,2022-04-28,349800,38454.327,4.47194315118843e-05
"2854","CHE","Switzerland","Europe","Western Europe",2022-05-14,0,1,0.0714285714285714,0.285714285714286,2022-05-11,80000,8740.472,3.57142857142857e-06
"2855","CHL","Chile","Americas","Latin America and the Caribbean",2022-05-14,0,0,0,0,2022-06-02,122600,19603.733,0
"2856","CHN","China","Asia","Eastern Asia",2022-05-14,0,0,0,0,2022-09-09,23241963.5931,1425887.337,0
"2857","CMR","Cameroon","Africa","Sub-Saharan Africa",2022-05-14,0,3,0,3,2022-02-09,7000,27914.536,0.000428571428571429
"2858","COD","Democratic Republic of the Congo","Africa","Sub-Saharan Africa",2022-05-14,0,66,0.5,63.6428571428571,2021-12-27,194900,99010.212,0.000326541083339441
"2859","COG","Republic of Congo","Africa","Sub-Saharan Africa",2022-05-14,0,2,0,2,2022-04-04,1300,5970.424,0.00153846153846154
"2860","COL","Colombia","Americas","Latin America and the Caribbean",2022-05-14,0,0,0,0,2022-05-30,356700,51874.024,0
"2861","CRI","Costa Rica","Americas","Latin America and the Caribbean",2022-05-14,0,0,0,0,2022-07-13,10100,5180.829,0
"2862","CUB","Cuba","Americas","Latin America and the Caribbean",2022-05-14,0,0,0,0,2022-08-17,279200,11212.191,0
"2863","CUW","Curaçao","Americas","Latin America and the Caribbean",2022-05-14,0,0,0,0,2022-08-09,3029.62765740541,191.163,0
"2864","CYP","Cyprus","Asia","Western Asia",2022-05-14,0,0,0,0,2022-07-26,12765.1776,1251.488,0
"2865","CZE","Czechia","Europe","Eastern Europe",2022-05-14,0,2,0.142857142857143,0.785714285714286,2022-05-09,111094.883774052,10493.986,7.07246147637449e-06
"2866","DEU","Germany","Europe","Western Europe",2022-05-14,4,13,0.928571428571429,3.57142857142857,2022-05-02,750000,83369.843,4.76190476190476e-06
"2867","DNK","Denmark","Europe","Northern Europe",2022-05-14,0,0,0,0,2022-05-16,50000,5882.261,0
"2868","DOM","Dominican Republic","Americas","Latin America and the Caribbean",2022-05-14,0,0,0,0,2022-06-27,142000,11228.821,0
"2869","ECU","Ecuador","Americas","Latin America and the Caribbean",2022-05-14,0,0,0,0,2022-06-04,89400,18001,0
