"","SAR","Infections","Reff_1","Reff_2","n"
"6431",72.8833592056892,0.253166795935057,0.00137205530987921,0.00274411061975843,643100
"6432",72.9142890801396,0.253192501378974,0.00137147329092231,0.00274294658184463,643200
"6433",72.9452297934439,0.253218204803759,0.00137089156183572,0.00274178312367145,643300
"6434",72.9761813489112,0.253243906209775,0.00137031012244781,0.00274062024489562,643400
"6435",73.0071437498518,0.253269605597386,0.00136972897258706,0.00273945794517411,643500
"6436",73.0381169995768,0.253295302966955,0.00136914811208207,0.00273829622416414,643600
"6437",73.0691011013982,0.253320998318844,0.00136856754076158,0.00273713508152317,643700
"6438",73.100096058629,0.253346691653416,0.00136798725845444,0.00273597451690888,643800
"6439",73.131101874583,0.253372382971033,0.00136740726498961,0.00273481452997922,643900
"6440",73.162118552575,0.253398072272059,0.00136682756019618,0.00273365512039237,644000
"6441",73.1931460959208,0.253423759556855,0.00136624814390337,0.00273249628780674,644100
"6442",73.2241845079371,0.253449444825784,0.0013656690159405,0.002731338031881,644200
"6443",73.2552337919414,0.253475128079209,0.00136509017613702,0.00273018035227404,644300
"6444",73.2862939512522,0.25350080931749,0.00136451162432251,0.00272902324864502,644400
"6445",73.3173649891891,0.253526488540991,0.00136393336032665,0.0027278667206533,644500
"6446",73.3484469090723,0.253552165750072,0.00136335538397925,0.0027267107679585,644600
"6447",73.3795397142233,0.253577840945096,0.00136277769511025,0.00272555539022049,644700
"6448",73.4106434079641,0.253603514126424,0.00136220029354969,0.00272440058709937,644800
"6449",73.4417579936181,0.253629185294418,0.00136162317912774,0.00272324635825547,644900
"6450",73.4728834745092,0.253654854449439,0.00136104635167468,0.00272209270334937,645000
"6451",73.5040198539626,0.253680521591848,0.00136046981102094,0.00272093962204188,645100
"6452",73.5351671353041,0.253706186722007,0.00135989355699703,0.00271978711399406,645200
"6453",73.5663253218608,0.253731849840276,0.0013593175894336,0.00271863517886721,645300
"6454",73.5974944169603,0.253757510947016,0.00135874190816142,0.00271748381632284,645400
"6455",73.6286744239315,0.253783170042589,0.00135816651301136,0.00271633302602273,645500
"6456",73.659865346104,0.253808827127354,0.00135759140381444,0.00271518280762888,645600
"6457",73.6910671868084,0.253834482201673,0.00135701658040177,0.00271403316080354,645700
"6458",73.7222799493764,0.253860135265906,0.0013564420426046,0.00271288408520919,645800
"6459",73.7535036371403,0.253885786320413,0.00135586779025427,0.00271173558050855,645900
"6460",73.7847382534336,0.253911435365554,0.00135529382318228,0.00271058764636456,646000
"6461",73.8159838015907,0.25393708240169,0.00135472014122021,0.00270944028244043,646100
"6462",73.8472402849468,0.25396272742918,0.00135414674419979,0.00270829348839957,646200
"6463",73.8785077068381,0.253988370448385,0.00135357363195283,0.00270714726390566,646300
"6464",73.9097860706017,0.254014011459664,0.0013530008043113,0.00270600160862259,646400
"6465",73.9410753795759,0.254039650463377,0.00135242826110725,0.0027048565222145,646500
"6466",73.9723756370995,0.254065287459883,0.00135185600217288,0.00270371200434577,646600
"6467",74.0036868465125,0.254090922449542,0.00135128402734049,0.00270256805468099,646700
"6468",74.0350090111558,0.254116555432713,0.0013507123364425,0.00270142467288501,646800
"6469",74.0663421343712,0.254142186409755,0.00135014092931145,0.00270028185862291,646900
"6470",74.0976862195015,0.254167815381028,0.00134956980578,0.00269913961156,647000
"6471",74.1290412698903,0.25419344234689,0.00134899896568092,0.00269799793136183,647100
"6472",74.1604072888824,0.2542190673077,0.00134842840884709,0.00269685681769419,647200
"6473",74.1917842798232,0.254244690263818,0.00134785813511154,0.00269571627022308,647300
"6474",74.2231722460591,0.254270311215601,0.00134728814430738,0.00269457628861476,647400
"6475",74.2545711909378,0.254295930163407,0.00134671843626786,0.00269343687253571,647500
"6476",74.2859811178076,0.254321547107597,0.00134614901082633,0.00269229802165266,647600
"6477",74.3174020300176,0.254347162048527,0.00134557986781627,0.00269115973563255,647700
"6478",74.3488339309182,0.254372774986556,0.00134501100707128,0.00269002201414257,647800
"6479",74.3802768238606,0.254398385922042,0.00134444242842507,0.00268888485685014,647900
"6480",74.4117307121969,0.254423994855344,0.00134387413171145,0.0026877482634229,648000
"6481",74.4431955992801,0.254449601786817,0.00134330611676438,0.00268661223352876,648100
"6482",74.4746714884643,0.254475206716822,0.0013427383834179,0.00268547676683581,648200
"6483",74.5061583831043,0.254500809645715,0.00134217093150621,0.00268434186301241,648300
"6484",74.537656286556,0.254526410573853,0.00134160376086357,0.00268320752172715,648400
"6485",74.5691652021763,0.254552009501594,0.00134103687132442,0.00268207374264883,648500
"6486",74.6006851333228,0.254577606429296,0.00134047026272325,0.00268094052544651,648600
