,SAR,Infections,Reff_1,Reff_2,n
34,0.175977065,0.002358125,0.568255869,1.136511738,3300
35,0.179119262,0.002426682,0.55828725,1.1165745,3400
36,0.182246029,0.00249511,0.5487088,1.097417599,3500
37,0.185358084,0.002563409,0.539496298,1.078992595,3600
38,0.188456105,0.002631583,0.530627544,1.061255088,3700
39,0.191540736,0.002699632,0.522082153,1.044164306,3800
40,0.194612589,0.00276756,0.513841372,1.027682745,3900
41,0.197672243,0.002835367,0.50588792,1.011775841,4000
42,0.200720246,0.002903056,0.498205845,0.99641169,4100
43,0.203757119,0.002970628,0.490780397,0.981560794,4200
44,0.206783355,0.003038084,0.483597918,0.967195835,4300
45,0.209799422,0.003105427,0.476645737,0.953291475,4400
46,0.212805762,0.003172658,0.469912088,0.939824176,4500
47,0.215802798,0.003239778,0.463386022,0.926772043,4600
48,0.218790929,0.003306789,0.457057341,0.914114681,4700
49,0.221770534,0.003373692,0.450916531,0.901833063,4800
50,0.224741975,0.003440488,0.444954708,0.889909416,4900
51,0.227705595,0.003507179,0.43916356,0.87832712,5000
52,0.230661721,0.003573766,0.433535306,0.867070612,5100
53,0.233610664,0.003640251,0.42806265,0.8561253,5200
54,0.236552721,0.003706634,0.422738744,0.845477488,5300
55,0.239488173,0.003772916,0.417557155,0.835114309,5400
56,0.242417291,0.003839099,0.412511829,0.825023658,5500
57,0.245340332,0.003905184,0.407597068,0.815194136,5600
58,0.248257542,0.003971172,0.4028075,0.805615,5700
59,0.251169157,0.004037063,0.398138056,0.796276112,5800
60,0.254075402,0.00410286,0.393583949,0.787167899,5900
61,0.256976491,0.004168563,0.389140655,0.778281311,6000
62,0.259872631,0.004234172,0.384803893,0.769607786,6100
63,0.26276402,0.00429969,0.380569608,0.761139216,6200
64,0.265650847,0.004365116,0.376433959,0.752867918,6300
65,0.268533294,0.004430452,0.372393301,0.744786602,6400
66,0.271411537,0.004495699,0.368444176,0.736888351,6500
67,0.274285742,0.004560857,0.364583296,0.729166592,6600
68,0.277156072,0.004625927,0.360807539,0.721615077,6700
69,0.28002268,0.004690911,0.357113931,0.714227862,6800
70,0.282885717,0.004755808,0.353499643,0.706999286,6900
71,0.285745326,0.00482062,0.349961979,0.699923958,7000
72,0.288601646,0.004885348,0.34649837,0.69299674,7100
73,0.291454811,0.004949992,0.343106363,0.686212726,7200
74,0.294304947,0.005014553,0.339783619,0.679567237,7300
75,0.297152181,0.005079032,0.336527902,0.673055803,7400
76,0.299996632,0.005143429,0.333337076,0.666674152,7500
77,0.302838415,0.005207746,0.330209099,0.660418198,7600
78,0.305677642,0.005271982,0.327142016,0.654284032,7700
79,0.308514421,0.005336139,0.324133957,0.648267913,7800
80,0.311348857,0.005400217,0.321183129,0.642366258,7900
81,0.31418105,0.005464217,0.318287815,0.63657563,8000
82,0.317011099,0.005528139,0.315446369,0.630892737,8100
83,0.319839098,0.005591985,0.31265721,0.625314421,8200
84,0.322665138,0.005655754,0.309918824,0.619837648,8300
85,0.325489308,0.005719447,0.307229753,0.614459507,8400
86,0.328311695,0.005783066,0.304588601,0.609177202,8500
87,0.331132382,0.00584661,0.301994022,0.603988045,8600
88,0.333951449,0.005910079,0.299444725,0.59888945,8700
89,0.336768976,0.005973476,0.296939466,0.593878933,8800
90,0.339585038,0.0060368,0.29447705,0.588954099,8900
91,0.342399709,0.006100051,0.292056323,0.584112647,9000
92,0.345213061,0.006163231,0.289676178,0.579352356,9100
93,0.348025163,0.00622634,0.287335545,0.57467109,9200
94,0.350836085,0.006289377,0.285033394,0.570066788,9300
95,0.353645891,0.006352345,0.282768732,0.565537463,9400
96,0.356454645,0.006415243,0.2805406,0.5610812,9500
97,0.35926241,0.006478072,0.278348074,0.556696148,9600
98,0.362069247,0.006540832,0.276190261,0.552380523,9700
99,0.364875214,0.006603524,0.2740663,0.5481326,9800
100,0.367680369,0.006666148,0.271975358,0.543950716,9900
101,0.370484768,0.006728705,0.26991663,0.53983326,10000
102,0.373288465,0.006791194,0.267889338,0.535778677,10100
103,0.376091514,0.006853618,0.265892732,0.531785464,10200
104,0.378893965,0.006915975,0.263926083,0.527852165,10300
105,0.38169587,0.006978267,0.261988687,0.523977375,10400
106,0.384497278,0.007040494,0.260079865,0.52015973,10500
107,0.387298236,0.007102657,0.258198956,0.516397911,10600
108,0.390098791,0.007164755,0.256345322,0.512690643,10700
109,0.392898989,0.007226789,0.254518344,0.509036688,10800
110,0.395698874,0.007288759,0.252717424,0.505434847,10900
111,0.39849849,0.007350667,0.25094198,0.501883959,11000
112,0.401297879,0.007412512,0.249191449,0.498382898,11100
113,0.404097083,0.007474295,0.247465285,0.494930571,11200
114,0.406896142,0.007536016,0.24576296,0.491525919,11300
115,0.409695095,0.007597675,0.244083957,0.488167915,11400
116,0.412493981,0.007659273,0.24242778,0.48485556,11500
117,0.415292838,0.007720811,0.240793943,0.481587887,11600
118,0.418091702,0.007782288,0.239181977,0.478363955,11700
119,0.42089061,0.007843705,0.237591425,0.475182851,11800
120,0.423689597,0.007905063,0.236021844,0.472043688,11900
121,0.426488698,0.007966361,0.234472802,0.468945604,12000
122,0.429287946,0.0080276,0.232943881,0.465887761,12100
123,0.432087374,0.00808878,0.231434673,0.462869346,12200
124,0.434887014,0.008149902,0.229944783,0.459889566,12300
125,0.437686899,0.008210966,0.228473825,0.456947651,12400
126,0.440487058,0.008271973,0.227021426,0.454042852,12500
127,0.443287523,0.008332922,0.22558722,0.45117444,12600
128,0.446088322,0.008393814,0.224170854,0.448341707,12700
129,0.448889486,0.00845465,0.222771981,0.445543962,12800
130,0.451691042,0.008515429,0.221390266,0.442780532,12900
131,0.454493019,0.008576152,0.220025382,0.440050763,13000
132,0.457295443,0.008636819,0.218677009,0.437354019,13100
133,0.460098342,0.008697431,0.217344839,0.434689677,13200
134,0.462901742,0.008757987,0.216028567,0.432057134,13300
135,0.465705668,0.008818489,0.2147279,0.4294558,13400
136,0.468510146,0.008878936,0.21344255,0.426885099,13500
137,0.4713152,0.008939329,0.212172236,0.424344473,13600
138,0.474120855,0.008999668,0.210916687,0.421833374,13700
139,0.476927135,0.009059953,0.209675635,0.419351271,13800
140,0.479734062,0.009120184,0.208448822,0.416897643,13900
141,0.482541661,0.009180363,0.207235993,0.414471985,14000
142,0.485349952,0.009240488,0.206036901,0.412073802,14100
143,0.488158959,0.009300561,0.204851305,0.40970261,14200
144,0.490968704,0.009360581,0.20367897,0.40735794,14300
145,0.493779206,0.00942055,0.202519666,0.405039332,14400
146,0.496590488,0.009480466,0.201373168,0.402746337,14500
147,0.49940257,0.009540331,0.200239258,0.400478516,14600
148,0.502215472,0.009600145,0.199117721,0.398235441,14700
149,0.505029214,0.009659907,0.198008347,0.396016695,14800
150,0.507843814,0.009719619,0.196910934,0.393821869,14900
151,0.510659293,0.00977928,0.195825282,0.391650564,15000
152,0.51347567,0.00983889,0.194751195,0.389502389,15100
153,0.516292961,0.009898451,0.193688482,0.387376964,15200
154,0.519111187,0.009957961,0.192636958,0.385273917,15300
155,0.521930364,0.010017422,0.191596441,0.383192882,15400
156,0.52475051,0.010076834,0.190566752,0.381133503,15500
157,0.527571642,0.010136196,0.189547716,0.379095433,15600
158,0.530393777,0.01019551,0.188539165,0.37707833,15700
159,0.533216933,0.010254774,0.187540931,0.375081862,15800
160,0.536041125,0.01031399,0.186552851,0.373105702,15900
161,0.538866369,0.010373158,0.185574765,0.371149531,16000
162,0.541692681,0.010432278,0.184606519,0.369213037,16100
163,0.544520078,0.01049135,0.183647957,0.367295915,16200
164,0.547348573,0.010550375,0.182698932,0.365397865,16300
165,0.550178183,0.010609351,0.181759297,0.363518595,16400
166,0.553008923,0.010668281,0.180828909,0.361657817,16500
167,0.555840806,0.010727164,0.179907626,0.359815253,16600
168,0.558673848,0.010786,0.178995313,0.357990625,16700
169,0.561508062,0.010844789,0.178091833,0.356183666,16800
170,0.564343462,0.010903532,0.177197056,0.354394112,16900
171,0.567180063,0.010962229,0.176310852,0.352621703,17000
172,0.570017878,0.01102088,0.175433094,0.350866188,17100
173,0.57285692,0.011079485,0.174563659,0.349127318,17200
174,0.575697202,0.011138045,0.173702425,0.34740485,17300
175,0.578538737,0.011196559,0.172849273,0.345698545,17400
176,0.581381539,0.011255028,0.172004086,0.344008171,17500
177,0.584225619,0.011313451,0.171166749,0.342333498,17600
178,0.58707099,0.011371831,0.170337151,0.340674302,17700
179,0.589917664,0.011430165,0.169515182,0.339030363,17800
180,0.592765654,0.011488455,0.168700733,0.337401465,17900
181,0.59561497,0.011546701,0.167893698,0.335787396,18000
182,0.598465626,0.011604902,0.167093975,0.334187949,18100
183,0.601317631,0.01166306,0.16630146,0.33260292,18200
184,0.604170999,0.011721174,0.165516055,0.331032109,18300
185,0.607025739,0.011779245,0.16473766,0.329475321,18400
186,0.609881863,0.011837272,0.163966181,0.327932362,18500
187,0.612739382,0.011895256,0.163201522,0.326403045,18600
188,0.615598307,0.011953197,0.162443592,0.324887183,18700
189,0.618458648,0.012011095,0.161692298,0.323384596,18800
190,0.621320415,0.01206895,0.160947552,0.321895105,18900
191,0.624183619,0.012126763,0.160209267,0.320418534,19000
192,0.627048271,0.012184534,0.159477356,0.318954711,19100
193,0.629914379,0.012242262,0.158751734,0.317503468,19200
194,0.632781955,0.012299948,0.158032319,0.316064639,19300
195,0.635651008,0.012357593,0.15731903,0.31463806,19400
196,0.638521547,0.012415196,0.156611786,0.313223572,19500
197,0.641393582,0.012472757,0.155910509,0.311821018,19600
198,0.644267123,0.012530277,0.155215122,0.310430244,19700
199,0.647142178,0.012587756,0.154525549,0.309051097,19800
200,0.650018757,0.012645193,0.153841714,0.307683429,19900
201,0.652896869,0.01270259,0.153163547,0.306327093,20000
202,0.655776523,0.012759946,0.152490973,0.304981946,20100
203,0.658657728,0.012817262,0.151823923,0.303647846,20200
204,0.661540492,0.012874537,0.151162327,0.302324654,20300
205,0.664424823,0.012931771,0.150506117,0.301012233,20400
206,0.667310732,0.012988966,0.149855225,0.29971045,20500
207,0.670198225,0.01304612,0.149209586,0.298419173,20600
208,0.673087312,0.013103235,0.148569135,0.297138271,20700
209,0.675977999,0.01316031,0.147933809,0.295867617,20800
210,0.678870297,0.013217346,0.147303543,0.294607086,20900
211,0.681764211,0.013274342,0.146678277,0.293356554,21000
212,0.684659751,0.013331299,0.14605795,0.292115901,21100
213,0.687556924,0.013388216,0.145442503,0.290885006,21200
214,0.690455738,0.013445095,0.144831876,0.289663752,21300
215,0.693356201,0.013501935,0.144226012,0.288452025,21400
216,0.696258319,0.013558736,0.143624855,0.28724971,21500
217,0.699162101,0.013615498,0.143028348,0.286056695,21600
218,0.702067554,0.013672222,0.142436436,0.284872871,21700
219,0.704974685,0.013728908,0.141849065,0.28369813,21800
220,0.707883501,0.013785556,0.141266183,0.282532366,21900
221,0.710794009,0.013842165,0.140687736,0.281375472,22000
222,0.713706217,0.013898737,0.140113674,0.280227347,22100
223,0.716620131,0.013955271,0.139543945,0.279087889,22200
224,0.719535759,0.014011767,0.138978499,0.277956999,22300
225,0.722453106,0.014068226,0.138417288,0.276834577,22400
226,0.725372181,0.014124647,0.137860264,0.275720527,22500
227,0.728292988,0.014181031,0.137307377,0.274614754,22600
228,0.731215536,0.014237378,0.136758582,0.273517164,22700
229,0.734139831,0.014293688,0.136213833,0.272427665,22800
230,0.737065878,0.014349961,0.135673083,0.271346166,22900
231,0.739993685,0.014406198,0.135136288,0.270272577,23000
232,0.742923257,0.014462397,0.134603405,0.26920681,23100
233,0.745854601,0.01451856,0.134074389,0.268148778,23200
234,0.748787723,0.014574687,0.133549198,0.267098396,23300
235,0.75172263,0.014630777,0.13302779,0.26605558,23400
236,0.754659327,0.014686832,0.132510123,0.265020246,23500
237,0.757597819,0.01474285,0.131996156,0.263992312,23600
238,0.760538114,0.014798832,0.131485849,0.262971699,23700
239,0.763480217,0.014854779,0.130979163,0.261958326,23800
240,0.766424134,0.01491069,0.130476058,0.260952117,23900
241,0.76936987,0.014966565,0.129976496,0.259952992,24000
242,0.772317432,0.015022405,0.129480439,0.258960878,24100
243,0.775266824,0.015078209,0.128987849,0.257975698,24200
244,0.778218053,0.015133979,0.12849869,0.256997379,24300
245,0.781171123,0.015189713,0.128012924,0.256025849,24400
246,0.784126041,0.015245412,0.127530518,0.255061035,24500
247,0.787082812,0.015301076,0.127051434,0.254102868,24600
248,0.790041441,0.015356706,0.126575639,0.253151277,24700
249,0.793001934,0.0154123,0.126103097,0.252206195,24800
250,0.795964295,0.01546786,0.125633776,0.251267552,24900
251,0.79892853,0.015523386,0.125167642,0.250335283,25000
252,0.801894644,0.015578878,0.124704661,0.249409323,25100
253,0.804862643,0.015634335,0.124244802,0.248489605,25200
254,0.80783253,0.015689758,0.123788033,0.247576066,25300
255,0.810804312,0.015745147,0.123334322,0.246668644,25400
256,0.813777993,0.015800502,0.122883638,0.245767275,25500
257,0.816753579,0.015855823,0.12243595,0.244871899,25600
258,0.819731073,0.01591111,0.121991228,0.243982455,25700
259,0.822710482,0.015966364,0.121549442,0.243098884,25800
260,0.825691809,0.016021584,0.121110563,0.242221126,25900
261,0.828675059,0.016076771,0.120674562,0.241349125,26000
262,0.831660237,0.016131925,0.12024141,0.240482821,26100
263,0.834647349,0.016187045,0.11981108,0.239622159,26200
264,0.837636397,0.016242132,0.119383542,0.238767084,26300
265,0.840627388,0.016297187,0.11895877,0.23791754,26400
266,0.843620325,0.016352208,0.118536736,0.237073473,26500
267,0.846615214,0.016407196,0.118117414,0.236234829,26600
268,0.849612057,0.016462152,0.117700778,0.235401556,26700
269,0.852610861,0.016517075,0.117286801,0.234573601,26800
270,0.855611629,0.016571966,0.116875457,0.233750914,26900
271,0.858614365,0.016626824,0.116466721,0.232933443,27000
272,0.861619075,0.01668165,0.116060569,0.232121138,27100
273,0.864625762,0.016736443,0.115656975,0.23131395,27200
274,0.86763443,0.016791204,0.115255915,0.23051183,27300
275,0.870645084,0.016845934,0.114857365,0.22971473,27400
276,0.873657728,0.016900631,0.114461301,0.228922602,27500
277,0.876672365,0.016955296,0.1140677,0.228135399,27600
278,0.879689001,0.01700993,0.113676538,0.227353076,27700
279,0.882707639,0.017064532,0.113287793,0.226575585,27800
280,0.885728283,0.017119102,0.112901442,0.225802883,27900
281,0.888750938,0.017173641,0.112517462,0.225034924,28000
282,0.891775606,0.017228148,0.112135832,0.224271665,28100
283,0.894802293,0.017282624,0.111756531,0.223513062,28200
284,0.897831002,0.017337069,0.111379536,0.222759071,28300
285,0.900861737,0.017391482,0.111004826,0.222009651,28400
286,0.903894501,0.017445864,0.11063238,0.22126476,28500
287,0.906929299,0.017500216,0.110262178,0.220524356,28600
288,0.909966134,0.017554536,0.1098942,0.219788399,28700
289,0.913005011,0.017608826,0.109528424,0.219056848,28800
290,0.916045932,0.017663085,0.109164832,0.218329663,28900
291,0.919088902,0.017717313,0.108803403,0.217606806,29000
292,0.922133924,0.017771511,0.108444118,0.216888236,29100
293,0.925181002,0.017825678,0.108086958,0.216173916,29200
294,0.92823014,0.017879815,0.107731904,0.215463807,29300
295,0.93128134,0.017933921,0.107378937,0.214757873,29400
296,0.934334608,0.017987998,0.107028038,0.214056076,29500
297,0.937389945,0.018042044,0.10667919,0.21335838,29600
298,0.940447357,0.01809606,0.106332374,0.212664748,29700
299,0.943506845,0.018150045,0.105987572,0.211975145,29800
300,0.946568414,0.018204001,0.105644767,0.211289535,29900
301,0.949632068,0.018257928,0.105303942,0.210607884,30000
302,0.952697809,0.018311824,0.104965078,0.209930156,30100
303,0.955765641,0.018365691,0.10462816,0.209256319,30200
304,0.958835567,0.018419528,0.104293169,0.208586338,30300
305,0.961907591,0.018473335,0.10396009,0.207920181,30400
306,0.964981716,0.018527114,0.103628907,0.207257813,30500
307,0.968057945,0.018580862,0.103299602,0.206599203,30600
308,0.971136282,0.018634582,0.102972159,0.205944319,30700
309,0.974216729,0.018688272,0.102646564,0.205293128,30800
310,0.977299291,0.018741933,0.1023228,0.2046456,30900
311,0.98038397,0.018795565,0.102000852,0.204001704,31000
312,0.983470769,0.018849168,0.101680704,0.203361408,31100
313,0.986559692,0.018902742,0.101362341,0.202724682,31200
314,0.989650742,0.018956287,0.101045749,0.202091497,31300
315,0.992743922,0.019009804,0.100730911,0.201461823,31400
316,0.995839234,0.019063292,0.100417815,0.20083563,31500
317,0.998936683,0.019116751,0.100106445,0.20021289,31600
318,1.002036271,0.019170181,0.099796787,0.199593573,31700
319,1.005138002,0.019223584,0.099488826,0.198977652,31800
320,1.008241877,0.019276957,0.09918255,0.198365099,31900
321,1.011347901,0.019330303,0.098877943,0.197755886,32000
322,1.014456076,0.01938362,0.098574992,0.197149985,32100
323,1.017566405,0.019436909,0.098273685,0.196547369,32200
324,1.020678892,0.019490169,0.097974006,0.195948012,32300
325,1.023793538,0.019543402,0.097675944,0.195351887,32400
326,1.026910348,0.019596607,0.097379484,0.194758968,32500
327,1.030029323,0.019649784,0.097084615,0.194169229,32600
328,1.033150468,0.019702932,0.096791322,0.193582645,32700
329,1.036273784,0.019756054,0.096499595,0.192999189,32800
330,1.039399274,0.019809147,0.096209419,0.192418837,32900
331,1.042526942,0.019862213,0.095920782,0.191841565,33000
332,1.04565679,0.019915251,0.095633673,0.191267347,33100
333,1.048788821,0.019968262,0.09534808,0.190696159,33200
334,1.051923038,0.020021245,0.095063989,0.190127978,33300
335,1.055059443,0.020074201,0.094781389,0.189562779,33400
336,1.05819804,0.02012713,0.09450027,0.189000539,33500
337,1.06133883,0.020180031,0.094220618,0.188441235,33600
338,1.064481817,0.020232905,0.093942422,0.187884844,33700
339,1.067627004,0.020285752,0.093665671,0.187331343,33800
340,1.070774393,0.020338572,0.093390354,0.186780709,33900
341,1.073923986,0.020391365,0.09311646,0.18623292,34000
342,1.077075787,0.020444131,0.092843977,0.185687955,34100
343,1.080229798,0.020496871,0.092572895,0.185145791,34200
344,1.083386022,0.020549583,0.092303203,0.184606406,34300
345,1.086544461,0.020602269,0.09203489,0.18406978,34400
346,1.089705117,0.020654928,0.091767946,0.183535891,34500
347,1.092867995,0.02070756,0.091502359,0.183004719,34600
348,1.096033095,0.020760166,0.091238121,0.182476242,34700
349,1.099200421,0.020812746,0.09097522,0.18195044,34800
350,1.102369975,0.020865299,0.090713646,0.181427293,34900
351,1.10554176,0.020917826,0.09045339,0.18090678,35000
352,1.108715778,0.020970326,0.090194441,0.180388882,35100
353,1.111892032,0.0210228,0.08993679,0.17987358,35200
354,1.115070524,0.021075248,0.089680426,0.179360853,35300
355,1.118251257,0.02112767,0.089425341,0.178850682,35400
356,1.121434233,0.021180066,0.089171524,0.178343049,35500
357,1.124619454,0.021232436,0.088918967,0.177837934,35600
358,1.127806924,0.021284779,0.088667659,0.177335318,35700
359,1.130996644,0.021337097,0.088417592,0.176835184,35800
360,1.134188616,0.02138939,0.088168757,0.176337513,35900
361,1.137382844,0.021441656,0.087921143,0.175842287,36000
362,1.14057933,0.021493897,0.087674743,0.175349487,36100
363,1.143778076,0.021546112,0.087429548,0.174859096,36200
364,1.146979084,0.021598301,0.087185548,0.174371096,36300
365,1.150182357,0.021650466,0.086942735,0.17388547,36400
366,1.153387898,0.021702604,0.0867011,0.173402201,36500
367,1.156595707,0.021754717,0.086460636,0.172921271,36600
368,1.159805789,0.021806805,0.086221332,0.172442664,36700
369,1.163018144,0.021858867,0.085983181,0.171966363,36800
370,1.166232776,0.021910905,0.085746175,0.17149235,36900
371,1.169449687,0.021962917,0.085510306,0.171020611,37000
372,1.172668879,0.022014904,0.085275564,0.170551128,37100
373,1.175890354,0.022066866,0.085041943,0.170083885,37200
374,1.179114114,0.022118802,0.084809433,0.169618867,37300
375,1.182340162,0.022170714,0.084578029,0.169156057,37400
376,1.1855685,0.022222601,0.08434772,0.16869544,37500
377,1.188799131,0.022274463,0.0841185,0.168237001,37600
378,1.192032056,0.022326301,0.083890361,0.167780723,37700
379,1.195267277,0.022378113,0.083663296,0.167326592,37800
380,1.198504798,0.022429901,0.083437296,0.166874593,37900
381,1.201744619,0.022481664,0.083212355,0.16642471,38000
382,1.204986744,0.022533403,0.082988465,0.16597693,38100
383,1.208231174,0.022585117,0.082765618,0.165531236,38200
384,1.211477912,0.022636807,0.082543808,0.165087616,38300
385,1.214726959,0.022688472,0.082323027,0.164646054,38400
386,1.217978319,0.022740113,0.082103268,0.164206535,38500
387,1.221231992,0.022791729,0.081884524,0.163769047,38600
388,1.224487981,0.022843322,0.081666788,0.163333575,38700
389,1.227746289,0.02289489,0.081450053,0.162900105,38800
390,1.231006917,0.022946433,0.081234312,0.162468624,38900
391,1.234269868,0.022997953,0.081019559,0.162039117,39000
392,1.237535143,0.023049449,0.080805786,0.161611572,39100
393,1.240802745,0.023100921,0.080592987,0.161185975,39200
394,1.244072675,0.023152368,0.080381156,0.160762312,39300
395,1.247344937,0.023203792,0.080170286,0.160340571,39400
396,1.250619531,0.023255192,0.07996037,0.159920739,39500
397,1.25389646,0.023306568,0.079751401,0.159502803,39600
398,1.257175726,0.023357921,0.079543375,0.15908675,39700
399,1.260457331,0.023409249,0.079336283,0.158672567,39800
400,1.263741277,0.023460554,0.079130121,0.158260242,39900
401,1.267027566,0.023511836,0.078924881,0.157849762,40000
402,1.2703162,0.023563093,0.078720558,0.157441116,40100
403,1.273607181,0.023614328,0.078517145,0.15703429,40200
404,1.276900511,0.023665538,0.078314637,0.156629274,40300
405,1.280196192,0.023716726,0.078113027,0.156226054,40400
406,1.283494226,0.02376789,0.07791231,0.15582462,40500
407,1.286794615,0.023819031,0.077712479,0.155424959,40600
408,1.290097361,0.023870148,0.07751353,0.155027059,40700
409,1.293402466,0.023921242,0.077315455,0.15463091,40800
410,1.296709932,0.023972313,0.077118249,0.154236499,40900
411,1.300019761,0.024023361,0.076921908,0.153843815,41000
412,1.303331954,0.024074386,0.076726424,0.153452848,41100
413,1.306646515,0.024125387,0.076531793,0.153063585,41200
414,1.309963443,0.024176366,0.076338008,0.152676016,41300
415,1.313282743,0.024227322,0.076145065,0.15229013,41400
416,1.316604414,0.024278255,0.075952958,0.151905916,41500
417,1.31992846,0.024329165,0.075761682,0.151523364,41600
418,1.323254883,0.024380052,0.075571231,0.151142461,41700
419,1.326583683,0.024430917,0.0753816,0.150763199,41800
420,1.329914864,0.024481758,0.075192783,0.150385566,41900
421,1.333248426,0.024532577,0.075004776,0.150009553,42000
422,1.336584372,0.024583374,0.074817574,0.149635148,42100
423,1.339922704,0.024634148,0.074631171,0.149262341,42200
424,1.343263424,0.024684899,0.074445562,0.148891123,42300
425,1.346606532,0.024735628,0.074260742,0.148521484,42400
426,1.349952032,0.024786334,0.074076706,0.148153412,42500
427,1.353299925,0.024837018,0.07389345,0.147786899,42600
428,1.356650213,0.024887679,0.073710968,0.147421935,42700
429,1.360002898,0.024938319,0.073529255,0.14705851,42800
430,1.363357981,0.024988936,0.073348307,0.146696614,42900
431,1.366715465,0.02503953,0.073168119,0.146336238,43000
432,1.370075351,0.025090103,0.072988686,0.145977373,43100
433,1.373437641,0.025140653,0.072810004,0.145620008,43200
434,1.376802337,0.025191181,0.072632067,0.145264135,43300
435,1.38016944,0.025241688,0.072454872,0.144909744,43400
436,1.383538953,0.025292172,0.072278413,0.144556826,43500
437,1.386910877,0.025342634,0.072102686,0.144205373,43600
438,1.390285213,0.025393074,0.071927687,0.143855374,43700
439,1.393661965,0.025443493,0.071753411,0.143506822,43800
440,1.397041133,0.025493889,0.071579854,0.143159707,43900
441,1.40042272,0.025544264,0.071407011,0.142814021,44000
442,1.403806727,0.025594617,0.071234877,0.142469755,44100
443,1.407193155,0.025644948,0.07106345,0.142126899,44200
444,1.410582007,0.025695258,0.070892723,0.141785447,44300
445,1.413973284,0.025745545,0.070722694,0.141445388,44400
446,1.417366989,0.025795812,0.070553358,0.141106715,44500
447,1.420763122,0.025846056,0.07038471,0.14076942,44600
448,1.424161686,0.02589628,0.070216746,0.140433493,44700
449,1.427562682,0.025946481,0.070049464,0.140098927,44800
450,1.430966112,0.025996662,0.069882857,0.139765714,44900
451,1.434371977,0.02604682,0.069716923,0.139433845,45000
452,1.43778028,0.026096958,0.069551656,0.139103313,45100
453,1.441191023,0.026147074,0.069387054,0.138774109,45200
454,1.444604206,0.026197169,0.069223113,0.138446226,45300
455,1.448019831,0.026247243,0.069059828,0.138119655,45400
456,1.451437901,0.026297295,0.068897195,0.13779439,45500
457,1.454858417,0.026347326,0.068735211,0.137470422,45600
458,1.45828138,0.026397336,0.068573872,0.137147743,45700
459,1.461706793,0.026447325,0.068413173,0.136826346,45800
460,1.465134656,0.026497293,0.068253112,0.136506224,45900
461,1.468564973,0.02654724,0.068093685,0.136187369,46000
462,1.471997743,0.026597167,0.067934887,0.135869774,46100
463,1.47543297,0.026647072,0.067776715,0.13555343,46200
464,1.478870654,0.026696956,0.067619166,0.135238332,46300
465,1.482310798,0.026746819,0.067462235,0.134924471,46400
466,1.485753402,0.026796662,0.06730592,0.134611841,46500
467,1.489198469,0.026846483,0.067150217,0.134300434,46600
468,1.492646,0.026896284,0.066995121,0.133990243,46700
469,1.496095998,0.026946065,0.066840631,0.133681261,46800
470,1.499548462,0.026995824,0.066686741,0.133373482,46900
471,1.503003396,0.027045563,0.066533449,0.133066898,47000
472,1.506460801,0.027095282,0.066380751,0.132761503,47100
473,1.509920678,0.027144979,0.066228645,0.132457289,47200
474,1.513383029,0.027194657,0.066077125,0.132154251,47300
475,1.516847856,0.027244314,0.06592619,0.13185238,47400
476,1.52031516,0.02729395,0.065775836,0.131551671,47500
477,1.523784943,0.027343566,0.065626059,0.131252117,47600
478,1.527257207,0.027393161,0.065476856,0.130953712,47700
479,1.530731953,0.027442737,0.065328224,0.130656448,47800
480,1.534209182,0.027492292,0.06518016,0.13036032,47900
481,1.537688897,0.027541826,0.065032661,0.130065321,48000
482,1.541171098,0.027591341,0.064885722,0.129771445,48100
483,1.544655788,0.027640835,0.064739342,0.129478685,48200
484,1.548142969,0.027690309,0.064593518,0.129187035,48300
485,1.55163264,0.027739763,0.064448245,0.128896489,48400
486,1.555124805,0.027789197,0.064303521,0.128607041,48500
487,1.558619465,0.027838611,0.064159342,0.128318685,48600
488,1.562116622,0.027888004,0.064015707,0.128031414,48700
489,1.565616276,0.027937378,0.063872611,0.127745223,48800
490,1.56911843,0.027986732,0.063730053,0.127460105,48900
491,1.572623085,0.028036066,0.063588028,0.127176055,49000
492,1.576130242,0.02808538,0.063446533,0.126893067,49100
493,1.579639904,0.028134674,0.063305567,0.126611134,49200
494,1.583152072,0.028183949,0.063165126,0.126330252,49300
495,1.586666746,0.028233203,0.063025207,0.126050414,49400
496,1.59018393,0.028282438,0.062885807,0.125771614,49500
497,1.593703624,0.028331653,0.062746924,0.125493848,49600
498,1.597225831,0.028380849,0.062608554,0.125217108,49700
499,1.60075055,0.028430025,0.062470695,0.124941391,49800
500,1.604277785,0.028479181,0.062333345,0.124666689,49900
501,1.607807537,0.028528318,0.062196499,0.124392998,50000
502,1.611339806,0.028577435,0.062060156,0.124120312,50100
503,1.614874595,0.028626532,0.061924313,0.123848626,50200
504,1.618411905,0.02867561,0.061788967,0.123577934,50300
505,1.621951738,0.028724669,0.061654116,0.123308231,50400
506,1.625494096,0.028773708,0.061519756,0.123039512,50500
507,1.629038979,0.028822728,0.061385885,0.122771771,50600
508,1.632586389,0.028871729,0.061252501,0.122505003,50700
509,1.636136328,0.02892071,0.061119601,0.122239203,50800
510,1.639688797,0.028969672,0.060987183,0.121974365,50900
511,1.643243798,0.029018615,0.060855243,0.121710485,51000
512,1.646801332,0.029067538,0.060723779,0.121447558,51100
513,1.650361401,0.029116443,0.060592789,0.121185578,51200
514,1.653924007,0.029165328,0.06046227,0.12092454,51300
515,1.65748915,0.029214194,0.06033222,0.12066444,51400
