"","iso_code","location","date","new_cases","date_import","total_cases","imputed","pop2022","region","sub_region"
"1","ABW","Aruba",2021-12-29,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"2","ABW","Aruba",2021-12-30,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"3","ABW","Aruba",2021-12-31,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"4","ABW","Aruba",2022-01-01,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"5","ABW","Aruba",2022-01-02,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"6","ABW","Aruba",2022-01-03,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"7","ABW","Aruba",2022-01-04,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"8","ABW","Aruba",2022-01-05,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"9","ABW","Aruba",2022-01-06,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"10","ABW","Aruba",2022-01-07,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"11","ABW","Aruba",2022-01-08,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"12","ABW","Aruba",2022-01-09,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"13","ABW","Aruba",2022-01-10,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"14","ABW","Aruba",2022-01-11,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"15","ABW","Aruba",2022-01-12,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"16","ABW","Aruba",2022-01-13,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"17","ABW","Aruba",2022-01-14,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"18","ABW","Aruba",2022-01-15,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"19","ABW","Aruba",2022-01-16,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"20","ABW","Aruba",2022-01-17,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"21","ABW","Aruba",2022-01-18,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"22","ABW","Aruba",2022-01-19,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"23","ABW","Aruba",2022-01-20,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"24","ABW","Aruba",2022-01-21,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"25","ABW","Aruba",2022-01-22,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"26","ABW","Aruba",2022-01-23,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"27","ABW","Aruba",2022-01-24,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"28","ABW","Aruba",2022-01-25,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"29","ABW","Aruba",2022-01-26,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"30","ABW","Aruba",2022-01-27,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"31","ABW","Aruba",2022-01-28,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"32","ABW","Aruba",2022-01-29,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"33","ABW","Aruba",2022-01-30,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"34","ABW","Aruba",2022-01-31,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"35","ABW","Aruba",2022-02-01,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"36","ABW","Aruba",2022-02-02,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"37","ABW","Aruba",2022-02-03,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"38","ABW","Aruba",2022-02-04,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"39","ABW","Aruba",2022-02-05,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"40","ABW","Aruba",2022-02-06,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"41","ABW","Aruba",2022-02-07,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"42","ABW","Aruba",2022-02-08,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"43","ABW","Aruba",2022-02-09,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"44","ABW","Aruba",2022-02-10,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"45","ABW","Aruba",2022-02-11,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"46","ABW","Aruba",2022-02-12,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"47","ABW","Aruba",2022-02-13,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"48","ABW","Aruba",2022-02-14,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"49","ABW","Aruba",2022-02-15,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"50","ABW","Aruba",2022-02-16,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"51","ABW","Aruba",2022-02-17,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"52","ABW","Aruba",2022-02-18,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"53","ABW","Aruba",2022-02-19,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"54","ABW","Aruba",2022-02-20,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"55","ABW","Aruba",2022-02-21,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"56","ABW","Aruba",2022-02-22,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"57","ABW","Aruba",2022-02-23,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"58","ABW","Aruba",2022-02-24,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"59","ABW","Aruba",2022-02-25,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"60","ABW","Aruba",2022-02-26,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"61","ABW","Aruba",2022-02-27,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"62","ABW","Aruba",2022-02-28,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"63","ABW","Aruba",2022-03-01,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"64","ABW","Aruba",2022-03-02,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"65","ABW","Aruba",2022-03-03,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"66","ABW","Aruba",2022-03-04,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"67","ABW","Aruba",2022-03-05,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"68","ABW","Aruba",2022-03-06,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"69","ABW","Aruba",2022-03-07,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"70","ABW","Aruba",2022-03-08,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"71","ABW","Aruba",2022-03-09,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"72","ABW","Aruba",2022-03-10,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"73","ABW","Aruba",2022-03-11,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"74","ABW","Aruba",2022-03-12,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"75","ABW","Aruba",2022-03-13,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"76","ABW","Aruba",2022-03-14,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"77","ABW","Aruba",2022-03-15,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"78","ABW","Aruba",2022-03-16,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"79","ABW","Aruba",2022-03-17,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"80","ABW","Aruba",2022-03-18,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"81","ABW","Aruba",2022-03-19,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"82","ABW","Aruba",2022-03-20,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"83","ABW","Aruba",2022-03-21,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"84","ABW","Aruba",2022-03-22,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"85","ABW","Aruba",2022-03-23,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"86","ABW","Aruba",2022-03-24,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"87","ABW","Aruba",2022-03-25,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"88","ABW","Aruba",2022-03-26,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"89","ABW","Aruba",2022-03-27,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"90","ABW","Aruba",2022-03-28,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"91","ABW","Aruba",2022-03-29,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"92","ABW","Aruba",2022-03-30,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"93","ABW","Aruba",2022-03-31,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"94","ABW","Aruba",2022-04-01,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"95","ABW","Aruba",2022-04-02,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"96","ABW","Aruba",2022-04-03,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"97","ABW","Aruba",2022-04-04,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"98","ABW","Aruba",2022-04-05,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"99","ABW","Aruba",2022-04-06,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"100","ABW","Aruba",2022-04-07,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"101","ABW","Aruba",2022-04-08,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"102","ABW","Aruba",2022-04-09,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"103","ABW","Aruba",2022-04-10,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"104","ABW","Aruba",2022-04-11,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"105","ABW","Aruba",2022-04-12,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"106","ABW","Aruba",2022-04-13,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"107","ABW","Aruba",2022-04-14,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"108","ABW","Aruba",2022-04-15,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"109","ABW","Aruba",2022-04-16,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"110","ABW","Aruba",2022-04-17,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"111","ABW","Aruba",2022-04-18,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"112","ABW","Aruba",2022-04-19,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"113","ABW","Aruba",2022-04-20,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"114","ABW","Aruba",2022-04-21,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"115","ABW","Aruba",2022-04-22,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"116","ABW","Aruba",2022-04-23,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"117","ABW","Aruba",2022-04-24,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"118","ABW","Aruba",2022-04-25,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"119","ABW","Aruba",2022-04-26,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"120","ABW","Aruba",2022-04-27,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"121","ABW","Aruba",2022-04-28,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"122","ABW","Aruba",2022-04-29,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"123","ABW","Aruba",2022-04-30,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"124","ABW","Aruba",2022-05-01,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"125","ABW","Aruba",2022-05-02,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"126","ABW","Aruba",2022-05-03,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"127","ABW","Aruba",2022-05-04,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"128","ABW","Aruba",2022-05-05,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"129","ABW","Aruba",2022-05-06,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"130","ABW","Aruba",2022-05-07,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"131","ABW","Aruba",2022-05-08,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"132","ABW","Aruba",2022-05-09,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"133","ABW","Aruba",2022-05-10,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"134","ABW","Aruba",2022-05-11,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"135","ABW","Aruba",2022-05-12,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"136","ABW","Aruba",2022-05-13,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"137","ABW","Aruba",2022-05-14,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"138","ABW","Aruba",2022-05-15,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"139","ABW","Aruba",2022-05-16,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"140","ABW","Aruba",2022-05-17,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"141","ABW","Aruba",2022-05-18,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"142","ABW","Aruba",2022-05-19,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"143","ABW","Aruba",2022-05-20,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"144","ABW","Aruba",2022-05-21,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"145","ABW","Aruba",2022-05-22,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"146","ABW","Aruba",2022-05-23,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"147","ABW","Aruba",2022-05-24,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"148","ABW","Aruba",2022-05-25,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"149","ABW","Aruba",2022-05-26,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"150","ABW","Aruba",2022-05-27,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"151","ABW","Aruba",2022-05-28,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"152","ABW","Aruba",2022-05-29,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"153","ABW","Aruba",2022-05-30,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"154","ABW","Aruba",2022-05-31,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"155","ABW","Aruba",2022-06-01,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"156","ABW","Aruba",2022-06-02,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"157","ABW","Aruba",2022-06-03,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"158","ABW","Aruba",2022-06-04,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"159","ABW","Aruba",2022-06-05,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"160","ABW","Aruba",2022-06-06,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"161","ABW","Aruba",2022-06-07,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"162","ABW","Aruba",2022-06-08,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"163","ABW","Aruba",2022-06-09,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"164","ABW","Aruba",2022-06-10,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"165","ABW","Aruba",2022-06-11,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"166","ABW","Aruba",2022-06-12,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"167","ABW","Aruba",2022-06-13,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"168","ABW","Aruba",2022-06-14,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"169","ABW","Aruba",2022-06-15,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"170","ABW","Aruba",2022-06-16,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"171","ABW","Aruba",2022-06-17,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"172","ABW","Aruba",2022-06-18,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"173","ABW","Aruba",2022-06-19,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"174","ABW","Aruba",2022-06-20,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"175","ABW","Aruba",2022-06-21,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"176","ABW","Aruba",2022-06-22,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"177","ABW","Aruba",2022-06-23,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"178","ABW","Aruba",2022-06-24,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"179","ABW","Aruba",2022-06-25,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"180","ABW","Aruba",2022-06-26,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"181","ABW","Aruba",2022-06-27,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"182","ABW","Aruba",2022-06-28,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"183","ABW","Aruba",2022-06-29,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"184","ABW","Aruba",2022-06-30,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"185","ABW","Aruba",2022-07-01,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"186","ABW","Aruba",2022-07-02,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"187","ABW","Aruba",2022-07-03,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"188","ABW","Aruba",2022-07-04,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"189","ABW","Aruba",2022-07-05,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"190","ABW","Aruba",2022-07-06,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"191","ABW","Aruba",2022-07-07,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"192","ABW","Aruba",2022-07-08,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"193","ABW","Aruba",2022-07-09,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"194","ABW","Aruba",2022-07-10,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"195","ABW","Aruba",2022-07-11,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"196","ABW","Aruba",2022-07-12,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"197","ABW","Aruba",2022-07-13,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"198","ABW","Aruba",2022-07-14,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"199","ABW","Aruba",2022-07-15,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"200","ABW","Aruba",2022-07-16,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"201","ABW","Aruba",2022-07-17,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"202","ABW","Aruba",2022-07-18,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"203","ABW","Aruba",2022-07-19,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"204","ABW","Aruba",2022-07-20,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"205","ABW","Aruba",2022-07-21,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"206","ABW","Aruba",2022-07-22,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"207","ABW","Aruba",2022-07-23,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"208","ABW","Aruba",2022-07-24,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"209","ABW","Aruba",2022-07-25,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"210","ABW","Aruba",2022-07-26,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"211","ABW","Aruba",2022-07-27,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"212","ABW","Aruba",2022-07-28,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"213","ABW","Aruba",2022-07-29,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"214","ABW","Aruba",2022-07-30,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"215","ABW","Aruba",2022-07-31,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"216","ABW","Aruba",2022-08-01,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"217","ABW","Aruba",2022-08-02,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"218","ABW","Aruba",2022-08-03,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"219","ABW","Aruba",2022-08-04,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"220","ABW","Aruba",2022-08-05,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"221","ABW","Aruba",2022-08-06,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"222","ABW","Aruba",2022-08-07,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"223","ABW","Aruba",2022-08-08,0,2022-08-09,0,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"224","ABW","Aruba",2022-08-09,2,2022-08-09,2,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"225","ABW","Aruba",2022-08-10,0,2022-08-09,2,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"226","ABW","Aruba",2022-08-11,0,2022-08-09,2,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"227","ABW","Aruba",2022-08-12,0,2022-08-09,2,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"228","ABW","Aruba",2022-08-13,0,2022-08-09,2,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"229","ABW","Aruba",2022-08-14,0,2022-08-09,2,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"230","ABW","Aruba",2022-08-15,0,2022-08-09,2,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"231","ABW","Aruba",2022-08-16,0,2022-08-09,2,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"232","ABW","Aruba",2022-08-17,1,2022-08-09,3,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"233","ABW","Aruba",2022-08-18,0,2022-08-09,3,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"234","ABW","Aruba",2022-08-19,0,2022-08-09,3,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"235","ABW","Aruba",2022-08-20,0,2022-08-09,3,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"236","ABW","Aruba",2022-08-21,0,2022-08-09,3,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"237","ABW","Aruba",2022-08-22,0,2022-08-09,3,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"238","ABW","Aruba",2022-08-23,0,2022-08-09,3,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"239","ABW","Aruba",2022-08-24,0,2022-08-09,3,3.5871965,106.445,"Americas","Latin America and the Caribbean"
"240","ABW","Aruba",2022-08-25,0,2022-08-09,3,3.5871965,106.445,"Americas","Latin America and the Caribbean"
