country,iso3,who_region,who_region_long,reference_date,date_type,cases
Andorra,AND,EURO,European Region,2022-06-20,Onset,1
Andorra,AND,EURO,European Region,2022-06-22,Onset,1
Andorra,AND,EURO,European Region,2022-07-08,Onset,1
Andorra,AND,EURO,European Region,2022-07-13,Onset,1
