country,iso3,who_region,who_region_long,reference_date,date_type,cases
Peru,PER,AMRO,Region of the Americas,2022-08-11,Onset,44
Peru,PER,AMRO,Region of the Americas,2022-08-12,Onset,58
Peru,PER,AMRO,Region of the Americas,2022-08-13,Onset,42
Peru,PER,AMRO,Region of the Americas,2022-08-14,Onset,44
Peru,PER,AMRO,Region of the Americas,2022-08-15,Onset,74
Peru,PER,AMRO,Region of the Americas,2022-08-16,Onset,44
Peru,PER,AMRO,Region of the Americas,2022-08-17,Onset,35
Peru,PER,AMRO,Region of the Americas,2022-08-18,Onset,35
Peru,PER,AMRO,Region of the Americas,2022-08-19,Onset,35
Peru,PER,AMRO,Region of the Americas,2022-08-20,Onset,46
Peru,PER,AMRO,Region of the Americas,2022-08-21,Onset,35
Peru,PER,AMRO,Region of the Americas,2022-08-22,Onset,45
Peru,PER,AMRO,Region of the Americas,2022-08-23,Onset,24
Peru,PER,AMRO,Region of the Americas,2022-08-24,Onset,33
Peru,PER,AMRO,Region of the Americas,2022-08-25,Onset,35
Peru,PER,AMRO,Region of the Americas,2022-08-26,Onset,39
Peru,PER,AMRO,Region of the Americas,2022-08-27,Onset,38
Peru,PER,AMRO,Region of the Americas,2022-08-28,Onset,32
Peru,PER,AMRO,Region of the Americas,2022-08-29,Onset,31
Peru,PER,AMRO,Region of the Americas,2022-08-30,Onset,23
Peru,PER,AMRO,Region of the Americas,2022-08-31,Onset,23
Peru,PER,AMRO,Region of the Americas,2022-09-01,Onset,44
Peru,PER,AMRO,Region of the Americas,2022-09-02,Onset,34
Peru,PER,AMRO,Region of the Americas,2022-09-03,Onset,51
Peru,PER,AMRO,Region of the Americas,2022-09-04,Onset,39
Peru,PER,AMRO,Region of the Americas,2022-09-05,Onset,32
Peru,PER,AMRO,Region of the Americas,2022-09-06,Onset,34
Peru,PER,AMRO,Region of the Americas,2022-09-07,Onset,33
Peru,PER,AMRO,Region of the Americas,2022-09-08,Onset,43
Peru,PER,AMRO,Region of the Americas,2022-09-09,Onset,33
Peru,PER,AMRO,Region of the Americas,2022-09-10,Onset,36
Peru,PER,AMRO,Region of the Americas,2022-09-11,Onset,22
Peru,PER,AMRO,Region of the Americas,2022-09-12,Onset,36
Peru,PER,AMRO,Region of the Americas,2022-09-13,Onset,33
Peru,PER,AMRO,Region of the Americas,2022-09-14,Onset,24
Peru,PER,AMRO,Region of the Americas,2022-09-15,Onset,25
Peru,PER,AMRO,Region of the Americas,2022-09-16,Onset,24
Peru,PER,AMRO,Region of the Americas,2022-09-17,Onset,17
Peru,PER,AMRO,Region of the Americas,2022-09-18,Onset,12
Peru,PER,AMRO,Region of the Americas,2022-09-19,Onset,15
Peru,PER,AMRO,Region of the Americas,2022-09-20,Onset,11
Peru,PER,AMRO,Region of the Americas,2022-09-21,Onset,2
Peru,PER,AMRO,Region of the Americas,2022-09-22,Onset,1
