country,iso3,who_region,who_region_long,reference_date,date_type,cases
Ireland,IRL,EURO,European Region,2022-09-17,Onset,2
Ireland,IRL,EURO,European Region,2022-09-18,Onset,1
Ireland,IRL,EURO,European Region,2022-09-19,Reported,1
Ireland,IRL,EURO,European Region,2022-09-19,Onset,1
Ireland,IRL,EURO,European Region,2022-09-20,Onset,3
Ireland,IRL,EURO,European Region,2022-09-21,Diagnosis,1
Ireland,IRL,EURO,European Region,2022-09-21,Onset,1
Ireland,IRL,EURO,European Region,2022-09-22,Onset,1
Ireland,IRL,EURO,European Region,2022-09-24,Onset,1
Ireland,IRL,EURO,European Region,2022-09-25,Onset,2
Ireland,IRL,EURO,European Region,2022-09-28,Onset,1
Ireland,IRL,EURO,European Region,2022-09-30,Onset,1
Ireland,IRL,EURO,European Region,2022-10-01,Onset,1
Ireland,IRL,EURO,European Region,2022-10-04,Onset,1
Ireland,IRL,EURO,European Region,2022-10-10,Onset,1
Ireland,IRL,EURO,European Region,2022-10-12,Onset,1
Ireland,IRL,EURO,European Region,2022-10-18,Diagnosis,1
Ireland,IRL,EURO,European Region,2022-10-20,Diagnosis,1
Ireland,IRL,EURO,European Region,2022-10-26,Diagnosis,1
