country,iso3,who_region,who_region_long,reference_date,date_type,cases
Portugal,PRT,EURO,European Region,2022-06-17,Diagnosis,2
Portugal,PRT,EURO,European Region,2022-06-17,Onset,3
Portugal,PRT,EURO,European Region,2022-06-18,Onset,13
Portugal,PRT,EURO,European Region,2022-06-19,Onset,7
Portugal,PRT,EURO,European Region,2022-06-20,Onset,9
Portugal,PRT,EURO,European Region,2022-06-21,Onset,5
Portugal,PRT,EURO,European Region,2022-06-22,Diagnosis,2
Portugal,PRT,EURO,European Region,2022-06-22,Onset,9
Portugal,PRT,EURO,European Region,2022-06-23,Onset,7
Portugal,PRT,EURO,European Region,2022-06-24,Diagnosis,2
Portugal,PRT,EURO,European Region,2022-06-24,Onset,7
Portugal,PRT,EURO,European Region,2022-06-25,Onset,5
Portugal,PRT,EURO,European Region,2022-06-26,Onset,4
Portugal,PRT,EURO,European Region,2022-06-27,Diagnosis,2
Portugal,PRT,EURO,European Region,2022-06-27,Onset,11
Portugal,PRT,EURO,European Region,2022-06-28,Diagnosis,2
Portugal,PRT,EURO,European Region,2022-06-28,Onset,14
Portugal,PRT,EURO,European Region,2022-06-29,Onset,8
Portugal,PRT,EURO,European Region,2022-06-30,Onset,4
Portugal,PRT,EURO,European Region,2022-07-01,Diagnosis,2
Portugal,PRT,EURO,European Region,2022-07-01,Onset,8
Portugal,PRT,EURO,European Region,2022-07-02,Onset,7
Portugal,PRT,EURO,European Region,2022-07-03,Onset,16
Portugal,PRT,EURO,European Region,2022-07-04,Onset,6
Portugal,PRT,EURO,European Region,2022-07-05,Onset,9
Portugal,PRT,EURO,European Region,2022-07-06,Diagnosis,2
Portugal,PRT,EURO,European Region,2022-07-06,Onset,8
Portugal,PRT,EURO,European Region,2022-07-07,Onset,13
Portugal,PRT,EURO,European Region,2022-07-08,Diagnosis,2
Portugal,PRT,EURO,European Region,2022-07-08,Onset,16
Portugal,PRT,EURO,European Region,2022-07-09,Onset,10
Portugal,PRT,EURO,European Region,2022-07-10,Onset,7
Portugal,PRT,EURO,European Region,2022-07-11,Diagnosis,1
Portugal,PRT,EURO,European Region,2022-07-11,Onset,4
Portugal,PRT,EURO,European Region,2022-07-12,Onset,9
Portugal,PRT,EURO,European Region,2022-07-13,Diagnosis,1
Portugal,PRT,EURO,European Region,2022-07-13,Onset,3
Portugal,PRT,EURO,European Region,2022-07-14,Onset,5
Portugal,PRT,EURO,European Region,2022-07-15,Onset,8
Portugal,PRT,EURO,European Region,2022-07-16,Onset,4
Portugal,PRT,EURO,European Region,2022-07-17,Onset,8
Portugal,PRT,EURO,European Region,2022-07-18,Onset,7
