country,iso3,who_region,who_region_long,reference_date,date_type,cases
Canada,CAN,AMRO,Region of the Americas,2022-07-11,Onset,21
Canada,CAN,AMRO,Region of the Americas,2022-07-12,Onset,21
Canada,CAN,AMRO,Region of the Americas,2022-07-13,Reported,4
Canada,CAN,AMRO,Region of the Americas,2022-07-13,Onset,16
Canada,CAN,AMRO,Region of the Americas,2022-07-14,Diagnosis,1
Canada,CAN,AMRO,Region of the Americas,2022-07-14,Reported,3
Canada,CAN,AMRO,Region of the Americas,2022-07-14,Onset,9
Canada,CAN,AMRO,Region of the Americas,2022-07-15,Reported,2
Canada,CAN,AMRO,Region of the Americas,2022-07-15,Onset,21
Canada,CAN,AMRO,Region of the Americas,2022-07-16,Onset,14
Canada,CAN,AMRO,Region of the Americas,2022-07-17,Reported,1
Canada,CAN,AMRO,Region of the Americas,2022-07-17,Onset,12
Canada,CAN,AMRO,Region of the Americas,2022-07-18,Reported,3
Canada,CAN,AMRO,Region of the Americas,2022-07-18,Onset,24
Canada,CAN,AMRO,Region of the Americas,2022-07-19,Reported,1
Canada,CAN,AMRO,Region of the Americas,2022-07-19,Onset,21
Canada,CAN,AMRO,Region of the Americas,2022-07-20,Onset,15
Canada,CAN,AMRO,Region of the Americas,2022-07-21,Onset,18
Canada,CAN,AMRO,Region of the Americas,2022-07-22,Reported,2
Canada,CAN,AMRO,Region of the Americas,2022-07-22,Onset,12
Canada,CAN,AMRO,Region of the Americas,2022-07-23,Reported,3
Canada,CAN,AMRO,Region of the Americas,2022-07-23,Onset,20
Canada,CAN,AMRO,Region of the Americas,2022-07-24,Reported,1
Canada,CAN,AMRO,Region of the Americas,2022-07-24,Onset,6
Canada,CAN,AMRO,Region of the Americas,2022-07-25,Onset,15
Canada,CAN,AMRO,Region of the Americas,2022-07-26,Onset,10
Canada,CAN,AMRO,Region of the Americas,2022-07-27,Onset,18
Canada,CAN,AMRO,Region of the Americas,2022-07-28,Onset,9
Canada,CAN,AMRO,Region of the Americas,2022-07-29,Reported,3
Canada,CAN,AMRO,Region of the Americas,2022-07-29,Onset,15
Canada,CAN,AMRO,Region of the Americas,2022-07-30,Onset,12
Canada,CAN,AMRO,Region of the Americas,2022-07-31,Onset,13
Canada,CAN,AMRO,Region of the Americas,2022-08-01,Onset,24
Canada,CAN,AMRO,Region of the Americas,2022-08-02,Reported,1
Canada,CAN,AMRO,Region of the Americas,2022-08-02,Onset,8
Canada,CAN,AMRO,Region of the Americas,2022-08-03,Reported,1
Canada,CAN,AMRO,Region of the Americas,2022-08-03,Onset,11
Canada,CAN,AMRO,Region of the Americas,2022-08-04,Reported,1
Canada,CAN,AMRO,Region of the Americas,2022-08-04,Onset,11
Canada,CAN,AMRO,Region of the Americas,2022-08-05,Reported,3
Canada,CAN,AMRO,Region of the Americas,2022-08-05,Onset,10
Canada,CAN,AMRO,Region of the Americas,2022-08-06,Reported,1
Canada,CAN,AMRO,Region of the Americas,2022-08-06,Onset,11
Canada,CAN,AMRO,Region of the Americas,2022-08-07,Onset,13
Canada,CAN,AMRO,Region of the Americas,2022-08-08,Diagnosis,1
Canada,CAN,AMRO,Region of the Americas,2022-08-08,Onset,18
Canada,CAN,AMRO,Region of the Americas,2022-08-09,Reported,2
Canada,CAN,AMRO,Region of the Americas,2022-08-09,Onset,17
Canada,CAN,AMRO,Region of the Americas,2022-08-10,Reported,2
Canada,CAN,AMRO,Region of the Americas,2022-08-10,Onset,13
Canada,CAN,AMRO,Region of the Americas,2022-08-11,Onset,12
Canada,CAN,AMRO,Region of the Americas,2022-08-12,Reported,3
Canada,CAN,AMRO,Region of the Americas,2022-08-12,Onset,10
Canada,CAN,AMRO,Region of the Americas,2022-08-13,Reported,2
Canada,CAN,AMRO,Region of the Americas,2022-08-13,Onset,10
Canada,CAN,AMRO,Region of the Americas,2022-08-14,Reported,2
Canada,CAN,AMRO,Region of the Americas,2022-08-14,Onset,10
Canada,CAN,AMRO,Region of the Americas,2022-08-15,Onset,11
Canada,CAN,AMRO,Region of the Americas,2022-08-16,Onset,8
Canada,CAN,AMRO,Region of the Americas,2022-08-17,Reported,2
Canada,CAN,AMRO,Region of the Americas,2022-08-17,Onset,9
Canada,CAN,AMRO,Region of the Americas,2022-08-18,Onset,9
Canada,CAN,AMRO,Region of the Americas,2022-08-19,Onset,10
Canada,CAN,AMRO,Region of the Americas,2022-08-20,Onset,4
Canada,CAN,AMRO,Region of the Americas,2022-08-22,Diagnosis,1
Canada,CAN,AMRO,Region of the Americas,2022-08-22,Reported,1
Canada,CAN,AMRO,Region of the Americas,2022-08-22,Onset,6
Canada,CAN,AMRO,Region of the Americas,2022-08-23,Onset,10
Canada,CAN,AMRO,Region of the Americas,2022-08-24,Reported,3
Canada,CAN,AMRO,Region of the Americas,2022-08-24,Onset,5
Canada,CAN,AMRO,Region of the Americas,2022-08-25,Onset,2
Canada,CAN,AMRO,Region of the Americas,2022-08-26,Reported,2
Canada,CAN,AMRO,Region of the Americas,2022-08-26,Onset,5
Canada,CAN,AMRO,Region of the Americas,2022-08-27,Diagnosis,1
Canada,CAN,AMRO,Region of the Americas,2022-08-27,Reported,4
Canada,CAN,AMRO,Region of the Americas,2022-08-27,Onset,6
Canada,CAN,AMRO,Region of the Americas,2022-08-28,Onset,1
Canada,CAN,AMRO,Region of the Americas,2022-08-29,Reported,1
Canada,CAN,AMRO,Region of the Americas,2022-08-29,Onset,5
Canada,CAN,AMRO,Region of the Americas,2022-08-30,Reported,1
Canada,CAN,AMRO,Region of the Americas,2022-08-30,Onset,1
Canada,CAN,AMRO,Region of the Americas,2022-08-31,Reported,1
Canada,CAN,AMRO,Region of the Americas,2022-08-31,Onset,5
Canada,CAN,AMRO,Region of the Americas,2022-09-01,Diagnosis,1
Canada,CAN,AMRO,Region of the Americas,2022-09-01,Reported,1
Canada,CAN,AMRO,Region of the Americas,2022-09-01,Onset,5
Canada,CAN,AMRO,Region of the Americas,2022-09-02,Onset,2
Canada,CAN,AMRO,Region of the Americas,2022-09-03,Reported,1
Canada,CAN,AMRO,Region of the Americas,2022-09-03,Onset,6
Canada,CAN,AMRO,Region of the Americas,2022-09-04,Onset,2
Canada,CAN,AMRO,Region of the Americas,2022-09-05,Onset,4
Canada,CAN,AMRO,Region of the Americas,2022-09-06,Onset,3
Canada,CAN,AMRO,Region of the Americas,2022-09-07,Onset,4
Canada,CAN,AMRO,Region of the Americas,2022-09-08,Reported,1
Canada,CAN,AMRO,Region of the Americas,2022-09-08,Onset,2
Canada,CAN,AMRO,Region of the Americas,2022-09-09,Reported,1
Canada,CAN,AMRO,Region of the Americas,2022-09-09,Onset,3
Canada,CAN,AMRO,Region of the Americas,2022-09-11,Onset,1
Canada,CAN,AMRO,Region of the Americas,2022-09-12,Onset,2
Canada,CAN,AMRO,Region of the Americas,2022-09-13,Onset,7
Canada,CAN,AMRO,Region of the Americas,2022-09-14,Onset,1
Canada,CAN,AMRO,Region of the Americas,2022-09-15,Onset,2
Canada,CAN,AMRO,Region of the Americas,2022-09-16,Onset,1
Canada,CAN,AMRO,Region of the Americas,2022-09-17,Onset,2
Canada,CAN,AMRO,Region of the Americas,2022-09-19,Reported,1
Canada,CAN,AMRO,Region of the Americas,2022-09-19,Onset,2
Canada,CAN,AMRO,Region of the Americas,2022-09-21,Reported,1
Canada,CAN,AMRO,Region of the Americas,2022-09-21,Onset,3
Canada,CAN,AMRO,Region of the Americas,2022-09-22,Reported,1
