country,iso3,who_region,who_region_long,reference_date,date_type,cases
Germany,DEU,EURO,European Region,2022-07-21,Onset,36
Germany,DEU,EURO,European Region,2022-07-22,Reported,6
Germany,DEU,EURO,European Region,2022-07-22,Onset,28
Germany,DEU,EURO,European Region,2022-07-23,Onset,33
Germany,DEU,EURO,European Region,2022-07-24,Onset,22
Germany,DEU,EURO,European Region,2022-07-25,Reported,3
Germany,DEU,EURO,European Region,2022-07-25,Onset,45
Germany,DEU,EURO,European Region,2022-07-26,Reported,6
Germany,DEU,EURO,European Region,2022-07-26,Onset,32
Germany,DEU,EURO,European Region,2022-07-27,Reported,7
Germany,DEU,EURO,European Region,2022-07-27,Onset,27
Germany,DEU,EURO,European Region,2022-07-28,Reported,6
Germany,DEU,EURO,European Region,2022-07-28,Onset,24
Germany,DEU,EURO,European Region,2022-07-29,Reported,8
Germany,DEU,EURO,European Region,2022-07-29,Onset,28
Germany,DEU,EURO,European Region,2022-07-30,Reported,1
Germany,DEU,EURO,European Region,2022-07-30,Onset,25
Germany,DEU,EURO,European Region,2022-07-31,Onset,21
Germany,DEU,EURO,European Region,2022-08-01,Reported,8
Germany,DEU,EURO,European Region,2022-08-01,Onset,40
Germany,DEU,EURO,European Region,2022-08-02,Reported,6
Germany,DEU,EURO,European Region,2022-08-02,Onset,27
Germany,DEU,EURO,European Region,2022-08-03,Reported,4
Germany,DEU,EURO,European Region,2022-08-03,Onset,22
Germany,DEU,EURO,European Region,2022-08-04,Reported,10
Germany,DEU,EURO,European Region,2022-08-04,Onset,24
Germany,DEU,EURO,European Region,2022-08-05,Reported,2
Germany,DEU,EURO,European Region,2022-08-05,Onset,17
Germany,DEU,EURO,European Region,2022-08-06,Onset,22
Germany,DEU,EURO,European Region,2022-08-07,Onset,12
Germany,DEU,EURO,European Region,2022-08-08,Reported,10
Germany,DEU,EURO,European Region,2022-08-08,Onset,27
Germany,DEU,EURO,European Region,2022-08-09,Reported,5
Germany,DEU,EURO,European Region,2022-08-09,Onset,16
Germany,DEU,EURO,European Region,2022-08-10,Reported,9
Germany,DEU,EURO,European Region,2022-08-10,Onset,12
Germany,DEU,EURO,European Region,2022-08-11,Reported,3
