country,iso3,who_region,who_region_long,reference_date,date_type,cases
Honduras,HND,AMRO,Region of the Americas,2022-07-26,Onset,2
Honduras,HND,AMRO,Region of the Americas,2022-07-31,Onset,2
Honduras,HND,AMRO,Region of the Americas,2022-08-17,Onset,4
Honduras,HND,AMRO,Region of the Americas,2022-09-13,Onset,1
Honduras,HND,AMRO,Region of the Americas,2022-09-14,Onset,1
Honduras,HND,AMRO,Region of the Americas,2022-10-13,Onset,1
Honduras,HND,AMRO,Region of the Americas,2022-10-24,Onset,1
Honduras,HND,AMRO,Region of the Americas,2022-10-27,Onset,1
