country,iso3,who_region,who_region_long,reference_date,date_type,cases
Spain,ESP,EURO,European Region,2022-07-12,Diagnosis,17
Spain,ESP,EURO,European Region,2022-07-12,Reported,3
Spain,ESP,EURO,European Region,2022-07-12,Onset,115
Spain,ESP,EURO,European Region,2022-07-13,Diagnosis,9
Spain,ESP,EURO,European Region,2022-07-13,Reported,1
Spain,ESP,EURO,European Region,2022-07-13,Onset,86
Spain,ESP,EURO,European Region,2022-07-14,Diagnosis,3
Spain,ESP,EURO,European Region,2022-07-14,Reported,2
Spain,ESP,EURO,European Region,2022-07-14,Onset,108
Spain,ESP,EURO,European Region,2022-07-15,Diagnosis,2
Spain,ESP,EURO,European Region,2022-07-15,Reported,1
Spain,ESP,EURO,European Region,2022-07-15,Onset,121
Spain,ESP,EURO,European Region,2022-07-16,Diagnosis,2
Spain,ESP,EURO,European Region,2022-07-16,Reported,1
Spain,ESP,EURO,European Region,2022-07-16,Onset,104
Spain,ESP,EURO,European Region,2022-07-17,Diagnosis,1
Spain,ESP,EURO,European Region,2022-07-17,Onset,86
Spain,ESP,EURO,European Region,2022-07-18,Diagnosis,4
Spain,ESP,EURO,European Region,2022-07-18,Reported,3
Spain,ESP,EURO,European Region,2022-07-18,Onset,131
Spain,ESP,EURO,European Region,2022-07-19,Diagnosis,5
Spain,ESP,EURO,European Region,2022-07-19,Reported,6
Spain,ESP,EURO,European Region,2022-07-19,Onset,104
Spain,ESP,EURO,European Region,2022-07-20,Diagnosis,2
Spain,ESP,EURO,European Region,2022-07-20,Reported,5
Spain,ESP,EURO,European Region,2022-07-20,Onset,123
Spain,ESP,EURO,European Region,2022-07-21,Diagnosis,7
Spain,ESP,EURO,European Region,2022-07-21,Reported,4
Spain,ESP,EURO,European Region,2022-07-21,Onset,89
Spain,ESP,EURO,European Region,2022-07-22,Diagnosis,8
Spain,ESP,EURO,European Region,2022-07-22,Reported,3
Spain,ESP,EURO,European Region,2022-07-22,Onset,101
Spain,ESP,EURO,European Region,2022-07-23,Onset,99
Spain,ESP,EURO,European Region,2022-07-24,Diagnosis,1
Spain,ESP,EURO,European Region,2022-07-24,Reported,1
Spain,ESP,EURO,European Region,2022-07-24,Onset,93
Spain,ESP,EURO,European Region,2022-07-25,Diagnosis,2
Spain,ESP,EURO,European Region,2022-07-25,Onset,118
Spain,ESP,EURO,European Region,2022-07-26,Diagnosis,7
Spain,ESP,EURO,European Region,2022-07-26,Reported,1
Spain,ESP,EURO,European Region,2022-07-26,Onset,67
