country,iso3,who_region,who_region_long,reference_date,date_type,cases
Brazil,BRA,AMRO,Region of the Americas,2022-08-10,Diagnosis,3
Brazil,BRA,AMRO,Region of the Americas,2022-08-10,Onset,146
Brazil,BRA,AMRO,Region of the Americas,2022-08-11,Diagnosis,6
Brazil,BRA,AMRO,Region of the Americas,2022-08-11,Onset,108
Brazil,BRA,AMRO,Region of the Americas,2022-08-12,Diagnosis,1
Brazil,BRA,AMRO,Region of the Americas,2022-08-12,Onset,131
Brazil,BRA,AMRO,Region of the Americas,2022-08-13,Onset,106
Brazil,BRA,AMRO,Region of the Americas,2022-08-14,Onset,126
Brazil,BRA,AMRO,Region of the Americas,2022-08-15,Onset,136
Brazil,BRA,AMRO,Region of the Americas,2022-08-16,Diagnosis,3
Brazil,BRA,AMRO,Region of the Americas,2022-08-16,Onset,94
Brazil,BRA,AMRO,Region of the Americas,2022-08-17,Onset,109
Brazil,BRA,AMRO,Region of the Americas,2022-08-18,Diagnosis,1
Brazil,BRA,AMRO,Region of the Americas,2022-08-18,Onset,126
Brazil,BRA,AMRO,Region of the Americas,2022-08-19,Diagnosis,1
Brazil,BRA,AMRO,Region of the Americas,2022-08-19,Onset,111
Brazil,BRA,AMRO,Region of the Americas,2022-08-20,Diagnosis,1
Brazil,BRA,AMRO,Region of the Americas,2022-08-20,Onset,129
Brazil,BRA,AMRO,Region of the Americas,2022-08-21,Onset,111
Brazil,BRA,AMRO,Region of the Americas,2022-08-22,Diagnosis,1
Brazil,BRA,AMRO,Region of the Americas,2022-08-22,Onset,108
Brazil,BRA,AMRO,Region of the Americas,2022-08-23,Diagnosis,1
Brazil,BRA,AMRO,Region of the Americas,2022-08-23,Onset,94
Brazil,BRA,AMRO,Region of the Americas,2022-08-24,Onset,110
Brazil,BRA,AMRO,Region of the Americas,2022-08-25,Diagnosis,3
Brazil,BRA,AMRO,Region of the Americas,2022-08-25,Onset,110
Brazil,BRA,AMRO,Region of the Americas,2022-08-26,Onset,95
Brazil,BRA,AMRO,Region of the Americas,2022-08-27,Onset,75
