country,iso3,who_region,who_region_long,reference_date,date_type,cases
France,FRA,EURO,European Region,2022-07-13,Diagnosis,22
France,FRA,EURO,European Region,2022-07-13,Reported,2
France,FRA,EURO,European Region,2022-07-13,Onset,48
France,FRA,EURO,European Region,2022-07-14,Diagnosis,2
France,FRA,EURO,European Region,2022-07-14,Reported,1
France,FRA,EURO,European Region,2022-07-14,Onset,34
France,FRA,EURO,European Region,2022-07-15,Diagnosis,18
France,FRA,EURO,European Region,2022-07-15,Reported,2
France,FRA,EURO,European Region,2022-07-15,Onset,49
France,FRA,EURO,European Region,2022-07-16,Diagnosis,3
France,FRA,EURO,European Region,2022-07-16,Reported,1
France,FRA,EURO,European Region,2022-07-16,Onset,32
France,FRA,EURO,European Region,2022-07-17,Diagnosis,1
France,FRA,EURO,European Region,2022-07-17,Onset,35
France,FRA,EURO,European Region,2022-07-18,Diagnosis,29
France,FRA,EURO,European Region,2022-07-18,Reported,4
France,FRA,EURO,European Region,2022-07-18,Onset,37
France,FRA,EURO,European Region,2022-07-19,Diagnosis,18
France,FRA,EURO,European Region,2022-07-19,Reported,4
France,FRA,EURO,European Region,2022-07-19,Onset,38
France,FRA,EURO,European Region,2022-07-20,Diagnosis,11
France,FRA,EURO,European Region,2022-07-20,Reported,2
France,FRA,EURO,European Region,2022-07-20,Onset,40
France,FRA,EURO,European Region,2022-07-21,Diagnosis,11
France,FRA,EURO,European Region,2022-07-21,Reported,5
France,FRA,EURO,European Region,2022-07-21,Onset,26
France,FRA,EURO,European Region,2022-07-22,Diagnosis,7
France,FRA,EURO,European Region,2022-07-22,Reported,11
France,FRA,EURO,European Region,2022-07-22,Onset,34
France,FRA,EURO,European Region,2022-07-23,Diagnosis,1
France,FRA,EURO,European Region,2022-07-23,Reported,1
France,FRA,EURO,European Region,2022-07-23,Onset,18
France,FRA,EURO,European Region,2022-07-24,Onset,28
France,FRA,EURO,European Region,2022-07-25,Diagnosis,29
France,FRA,EURO,European Region,2022-07-25,Reported,4
France,FRA,EURO,European Region,2022-07-25,Onset,45
France,FRA,EURO,European Region,2022-07-26,Diagnosis,15
France,FRA,EURO,European Region,2022-07-26,Reported,3
France,FRA,EURO,European Region,2022-07-26,Onset,21
France,FRA,EURO,European Region,2022-07-27,Diagnosis,20
France,FRA,EURO,European Region,2022-07-27,Reported,2
France,FRA,EURO,European Region,2022-07-27,Onset,26
France,FRA,EURO,European Region,2022-07-28,Diagnosis,28
France,FRA,EURO,European Region,2022-07-28,Reported,5
France,FRA,EURO,European Region,2022-07-28,Onset,22
France,FRA,EURO,European Region,2022-07-29,Diagnosis,47
France,FRA,EURO,European Region,2022-07-29,Reported,2
France,FRA,EURO,European Region,2022-07-29,Onset,23
France,FRA,EURO,European Region,2022-07-30,Diagnosis,3
France,FRA,EURO,European Region,2022-07-30,Reported,1
France,FRA,EURO,European Region,2022-07-30,Onset,24
France,FRA,EURO,European Region,2022-07-31,Diagnosis,1
France,FRA,EURO,European Region,2022-07-31,Onset,24
France,FRA,EURO,European Region,2022-08-01,Diagnosis,18
France,FRA,EURO,European Region,2022-08-01,Reported,4
France,FRA,EURO,European Region,2022-08-01,Onset,44
France,FRA,EURO,European Region,2022-08-02,Diagnosis,16
France,FRA,EURO,European Region,2022-08-02,Reported,4
France,FRA,EURO,European Region,2022-08-02,Onset,22
France,FRA,EURO,European Region,2022-08-03,Diagnosis,25
France,FRA,EURO,European Region,2022-08-03,Reported,5
France,FRA,EURO,European Region,2022-08-03,Onset,22
France,FRA,EURO,European Region,2022-08-04,Diagnosis,25
France,FRA,EURO,European Region,2022-08-04,Reported,3
France,FRA,EURO,European Region,2022-08-04,Onset,25
France,FRA,EURO,European Region,2022-08-05,Diagnosis,16
France,FRA,EURO,European Region,2022-08-05,Reported,2
France,FRA,EURO,European Region,2022-08-05,Onset,27
France,FRA,EURO,European Region,2022-08-06,Diagnosis,3
France,FRA,EURO,European Region,2022-08-06,Onset,10
France,FRA,EURO,European Region,2022-08-07,Diagnosis,1
France,FRA,EURO,European Region,2022-08-07,Onset,17
France,FRA,EURO,European Region,2022-08-08,Diagnosis,23
France,FRA,EURO,European Region,2022-08-08,Reported,1
France,FRA,EURO,European Region,2022-08-08,Onset,19
France,FRA,EURO,European Region,2022-08-09,Diagnosis,16
France,FRA,EURO,European Region,2022-08-09,Reported,1
France,FRA,EURO,European Region,2022-08-09,Onset,13
France,FRA,EURO,European Region,2022-08-10,Diagnosis,28
France,FRA,EURO,European Region,2022-08-10,Reported,4
France,FRA,EURO,European Region,2022-08-10,Onset,27
France,FRA,EURO,European Region,2022-08-11,Diagnosis,3
France,FRA,EURO,European Region,2022-08-11,Reported,1
France,FRA,EURO,European Region,2022-08-11,Onset,11
France,FRA,EURO,European Region,2022-08-12,Diagnosis,14
France,FRA,EURO,European Region,2022-08-12,Reported,2
France,FRA,EURO,European Region,2022-08-12,Onset,20
France,FRA,EURO,European Region,2022-08-13,Onset,15
France,FRA,EURO,European Region,2022-08-14,Onset,17
France,FRA,EURO,European Region,2022-08-15,Diagnosis,1
France,FRA,EURO,European Region,2022-08-15,Onset,25
France,FRA,EURO,European Region,2022-08-16,Diagnosis,4
France,FRA,EURO,European Region,2022-08-16,Reported,3
France,FRA,EURO,European Region,2022-08-16,Onset,26
France,FRA,EURO,European Region,2022-08-17,Diagnosis,1
