country,iso3,who_region,who_region_long,reference_date,date_type,cases
Ecuador,ECU,AMRO,Region of the Americas,2022-09-14,Onset,4
Ecuador,ECU,AMRO,Region of the Americas,2022-09-15,Onset,4
Ecuador,ECU,AMRO,Region of the Americas,2022-09-16,Onset,5
Ecuador,ECU,AMRO,Region of the Americas,2022-09-18,Onset,4
Ecuador,ECU,AMRO,Region of the Americas,2022-09-19,Onset,5
Ecuador,ECU,AMRO,Region of the Americas,2022-09-20,Onset,5
Ecuador,ECU,AMRO,Region of the Americas,2022-09-21,Onset,8
Ecuador,ECU,AMRO,Region of the Americas,2022-09-22,Onset,2
Ecuador,ECU,AMRO,Region of the Americas,2022-09-23,Onset,4
Ecuador,ECU,AMRO,Region of the Americas,2022-09-24,Onset,5
Ecuador,ECU,AMRO,Region of the Americas,2022-09-25,Onset,4
Ecuador,ECU,AMRO,Region of the Americas,2022-09-26,Onset,7
Ecuador,ECU,AMRO,Region of the Americas,2022-09-27,Onset,6
Ecuador,ECU,AMRO,Region of the Americas,2022-09-28,Onset,2
Ecuador,ECU,AMRO,Region of the Americas,2022-09-29,Onset,3
Ecuador,ECU,AMRO,Region of the Americas,2022-09-30,Onset,4
Ecuador,ECU,AMRO,Region of the Americas,2022-10-01,Onset,4
Ecuador,ECU,AMRO,Region of the Americas,2022-10-02,Onset,12
Ecuador,ECU,AMRO,Region of the Americas,2022-10-03,Onset,6
Ecuador,ECU,AMRO,Region of the Americas,2022-10-04,Onset,2
Ecuador,ECU,AMRO,Region of the Americas,2022-10-05,Onset,5
Ecuador,ECU,AMRO,Region of the Americas,2022-10-06,Onset,3
Ecuador,ECU,AMRO,Region of the Americas,2022-10-07,Onset,5
Ecuador,ECU,AMRO,Region of the Americas,2022-10-08,Onset,2
Ecuador,ECU,AMRO,Region of the Americas,2022-10-09,Onset,3
Ecuador,ECU,AMRO,Region of the Americas,2022-10-10,Onset,2
Ecuador,ECU,AMRO,Region of the Americas,2022-10-11,Onset,4
Ecuador,ECU,AMRO,Region of the Americas,2022-10-12,Onset,4
Ecuador,ECU,AMRO,Region of the Americas,2022-10-13,Onset,4
Ecuador,ECU,AMRO,Region of the Americas,2022-10-14,Onset,1
Ecuador,ECU,AMRO,Region of the Americas,2022-10-15,Onset,3
Ecuador,ECU,AMRO,Region of the Americas,2022-10-16,Onset,1
Ecuador,ECU,AMRO,Region of the Americas,2022-10-17,Onset,2
Ecuador,ECU,AMRO,Region of the Americas,2022-10-18,Onset,2
